gid_0,gid_1,outcome,predicted,predicted_error,date
TJK,TJK.2_1,internet_women,24.81,10.18,2019-06
TJK,TJK.2_1,internet_men,39.6,10.79,2019-06
TJK,TJK.2_1,internet_fm_ratio,0.59,0.13,2019-06
TJK,TJK.2_1,mobile_women,64.9,9.16,2020-06
TJK,TJK.2_1,mobile_men,78.13,6.23,2020-06
TJK,TJK.2_1,mobile_fm_ratio,0.88,0.11,2020-06
TJK,TJK.2_1,internet_women,25.04,9.9,2020-06
TJK,TJK.2_1,internet_men,40.68,10.67,2020-06
TJK,TJK.2_1,internet_fm_ratio,0.6,0.13,2020-06
TJK,TJK.2_1,mobile_women,66.88,9.32,2021-06
TJK,TJK.2_1,mobile_men,79.99,6.22,2021-06
TJK,TJK.2_1,mobile_fm_ratio,0.88,0.11,2021-06
TJK,TJK.2_1,internet_women,27.37,10.04,2021-06
TJK,TJK.2_1,internet_men,44.11,10.84,2021-06
TJK,TJK.2_1,internet_fm_ratio,0.64,0.13,2021-06
TJK,TJK.2_1,mobile_women,68.7,9.37,2023-06
TJK,TJK.2_1,mobile_men,80.75,6.23,2023-06
TJK,TJK.2_1,mobile_fm_ratio,0.9,0.11,2023-06
TJK,TJK.2_1,internet_women,28.95,10.14,2023-06
TJK,TJK.2_1,internet_men,45.51,10.96,2023-06
TJK,TJK.2_1,internet_fm_ratio,0.67,0.13,2023-06
TJK,TJK.2_1,mobile_women,69.91,9.5,2024-01
TJK,TJK.2_1,mobile_men,82.21,6.23,2024-01
TJK,TJK.2_1,mobile_fm_ratio,0.89,0.11,2024-01
TJK,TJK.2_1,internet_women,30,10.17,2024-01
TJK,TJK.2_1,internet_men,46.46,10.96,2024-01
TJK,TJK.2_1,internet_fm_ratio,0.67,0.13,2024-01
TJK,TJK.2_1,mobile_women,69.98,9.53,2024-02
TJK,TJK.2_1,mobile_men,82.87,6.22,2024-02
TJK,TJK.2_1,mobile_fm_ratio,0.89,0.11,2024-02
TJK,TJK.2_1,internet_women,30.01,10.05,2024-02
TJK,TJK.2_1,internet_men,47.03,10.9,2024-02
TJK,TJK.2_1,internet_fm_ratio,0.67,0.13,2024-02
TJK,TJK.2_1,mobile_women,69.92,9.52,2024-03
TJK,TJK.2_1,mobile_men,82.65,6.22,2024-03
TJK,TJK.2_1,mobile_fm_ratio,0.89,0.11,2024-03
TJK,TJK.2_1,internet_women,29.99,10.03,2024-03
TJK,TJK.2_1,internet_men,46.74,10.89,2024-03
TJK,TJK.2_1,internet_fm_ratio,0.67,0.13,2024-03
TJK,TJK.2_1,mobile_women,69.93,9.52,2024-04
TJK,TJK.2_1,mobile_men,82.6,6.22,2024-04
TJK,TJK.2_1,mobile_fm_ratio,0.89,0.11,2024-04
TJK,TJK.2_1,internet_women,30.03,10.14,2024-04
TJK,TJK.2_1,internet_men,46.49,10.94,2024-04
TJK,TJK.2_1,internet_fm_ratio,0.67,0.13,2024-04
TJK,TJK.2_1,mobile_women,69.93,9.51,2024-05
TJK,TJK.2_1,mobile_men,82.39,6.23,2024-05
TJK,TJK.2_1,mobile_fm_ratio,0.89,0.11,2024-05
TJK,TJK.2_1,internet_women,30.04,10.2,2024-05
TJK,TJK.2_1,internet_men,46.62,10.97,2024-05
TJK,TJK.2_1,internet_fm_ratio,0.67,0.13,2024-05
TJK,TJK.2_1,mobile_women,69.92,9.5,2024-06
TJK,TJK.2_1,mobile_men,82.04,6.23,2024-06
TJK,TJK.2_1,mobile_fm_ratio,0.89,0.11,2024-06
TJK,TJK.2_1,internet_women,30,10.26,2024-06
TJK,TJK.2_1,internet_men,47.07,10.99,2024-06
TJK,TJK.2_1,internet_fm_ratio,0.67,0.13,2024-06
TJK,TJK.2_1,mobile_women,70.31,9.48,2024-07
TJK,TJK.2_1,mobile_men,81.43,6.24,2024-07
TJK,TJK.2_1,mobile_fm_ratio,0.9,0.11,2024-07
TJK,TJK.2_1,internet_women,29.56,10.39,2024-07
TJK,TJK.2_1,internet_men,46.23,11.08,2024-07
TJK,TJK.2_1,internet_fm_ratio,0.67,0.14,2024-07
TJK,TJK.2_1,mobile_women,69.94,9.45,2024-08
TJK,TJK.2_1,mobile_men,80.92,6.25,2024-08
TJK,TJK.2_1,mobile_fm_ratio,0.9,0.11,2024-08
TJK,TJK.2_1,internet_women,29.19,9.92,2024-08
TJK,TJK.2_1,internet_men,45.72,10.89,2024-08
TJK,TJK.2_1,internet_fm_ratio,0.67,0.13,2024-08
TJK,TJK.2_1,mobile_women,69.95,9.44,2024-09
TJK,TJK.2_1,mobile_men,80.53,6.26,2024-09
TJK,TJK.2_1,mobile_fm_ratio,0.9,0.11,2024-09
TJK,TJK.2_1,internet_women,29.46,10.57,2024-09
TJK,TJK.2_1,internet_men,45.75,11.21,2024-09
TJK,TJK.2_1,internet_fm_ratio,0.67,0.14,2024-09
TJK,TJK.2_1,mobile_women,70.15,9.45,2024-10
TJK,TJK.2_1,mobile_men,80.83,6.25,2024-10
TJK,TJK.2_1,mobile_fm_ratio,0.9,0.11,2024-10
TJK,TJK.2_1,internet_women,29.62,10.66,2024-10
TJK,TJK.2_1,internet_men,46.18,11.22,2024-10
TJK,TJK.2_1,internet_fm_ratio,0.67,0.14,2024-10
TJK,TJK.2_1,mobile_women,69.77,9.46,2024-11
TJK,TJK.2_1,mobile_men,80.42,6.25,2024-11
TJK,TJK.2_1,mobile_fm_ratio,0.9,0.11,2024-11
TJK,TJK.2_1,internet_women,27.84,10.35,2024-11
TJK,TJK.2_1,internet_men,45.39,11.18,2024-11
TJK,TJK.2_1,internet_fm_ratio,0.66,0.14,2024-11
TJK,TJK.3_1,mobile_women,50.77,9.05,2016-01
TJK,TJK.3_1,mobile_men,71.37,6.22,2016-01
TJK,TJK.3_1,mobile_fm_ratio,0.69,0.11,2016-01
TJK,TJK.3_1,internet_women,11.44,4,2016-01
TJK,TJK.3_1,internet_men,31.45,7.54,2016-01
TJK,TJK.3_1,internet_fm_ratio,0.4,0.1,2016-01
TJK,TJK.3_1,mobile_women,51.96,9.09,2017-01
TJK,TJK.3_1,mobile_men,72.34,6.23,2017-01
TJK,TJK.3_1,mobile_fm_ratio,0.7,0.11,2017-01
TJK,TJK.3_1,internet_women,13.25,4.02,2017-01
TJK,TJK.3_1,internet_men,32.9,7.68,2017-01
TJK,TJK.3_1,internet_fm_ratio,0.42,0.1,2017-01
TJK,TJK.3_1,mobile_women,53.1,9.14,2018-01
TJK,TJK.3_1,mobile_men,73.35,6.23,2018-01
TJK,TJK.3_1,mobile_fm_ratio,0.71,0.11,2018-01
TJK,TJK.3_1,internet_women,14.93,4.05,2018-01
TJK,TJK.3_1,internet_men,34.49,7.81,2018-01
TJK,TJK.3_1,internet_fm_ratio,0.44,0.1,2018-01
TJK,TJK.3_1,mobile_women,54.14,9.09,2019-06
TJK,TJK.3_1,mobile_men,72.38,6.26,2019-06
TJK,TJK.3_1,mobile_fm_ratio,0.72,0.11,2019-06
TJK,TJK.3_1,internet_women,16.98,4.11,2019-06
TJK,TJK.3_1,internet_men,37.01,7.9,2019-06
TJK,TJK.3_1,internet_fm_ratio,0.45,0.1,2019-06
TJK,TJK.3_1,mobile_women,56.41,9.24,2020-06
TJK,TJK.3_1,mobile_men,77.78,6.23,2020-06
TJK,TJK.3_1,mobile_fm_ratio,0.75,0.11,2020-06
TJK,TJK.3_1,internet_women,16.53,4.07,2020-06
TJK,TJK.3_1,internet_men,37.27,7.98,2020-06
TJK,TJK.3_1,internet_fm_ratio,0.47,0.1,2020-06
TJK,TJK.3_1,mobile_women,58.24,9.4,2021-06
TJK,TJK.3_1,mobile_men,79.66,6.22,2021-06
TJK,TJK.3_1,mobile_fm_ratio,0.73,0.11,2021-06
TJK,TJK.3_1,internet_women,18.71,4.14,2021-06
TJK,TJK.3_1,internet_men,40.06,8.19,2021-06
TJK,TJK.3_1,internet_fm_ratio,0.52,0.1,2021-06
TJK,TJK.3_1,mobile_women,60.26,9.44,2023-06
TJK,TJK.3_1,mobile_men,79.87,6.23,2023-06
TJK,TJK.3_1,mobile_fm_ratio,0.79,0.11,2023-06
TJK,TJK.3_1,internet_women,19.91,4.12,2023-06
TJK,TJK.3_1,internet_men,41.1,8.28,2023-06
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2023-06
TJK,TJK.3_1,mobile_women,61.11,9.57,2024-01
TJK,TJK.3_1,mobile_men,80.99,6.23,2024-01
TJK,TJK.3_1,mobile_fm_ratio,0.79,0.11,2024-01
TJK,TJK.3_1,internet_women,20.4,4.21,2024-01
TJK,TJK.3_1,internet_men,41.41,8.38,2024-01
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-01
TJK,TJK.3_1,mobile_women,61.17,9.6,2024-02
TJK,TJK.3_1,mobile_men,81.54,6.22,2024-02
TJK,TJK.3_1,mobile_fm_ratio,0.79,0.11,2024-02
TJK,TJK.3_1,internet_women,20.45,4.18,2024-02
TJK,TJK.3_1,internet_men,41.46,8.37,2024-02
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-02
TJK,TJK.3_1,mobile_women,61.14,9.59,2024-03
TJK,TJK.3_1,mobile_men,81.35,6.22,2024-03
TJK,TJK.3_1,mobile_fm_ratio,0.79,0.11,2024-03
TJK,TJK.3_1,internet_women,20.42,4.18,2024-03
TJK,TJK.3_1,internet_men,41.43,8.37,2024-03
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-03
TJK,TJK.3_1,mobile_women,61.13,9.59,2024-04
TJK,TJK.3_1,mobile_men,81.38,6.22,2024-04
TJK,TJK.3_1,mobile_fm_ratio,0.79,0.11,2024-04
TJK,TJK.3_1,internet_women,20.44,4.2,2024-04
TJK,TJK.3_1,internet_men,41.44,8.38,2024-04
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-04
TJK,TJK.3_1,mobile_women,61.12,9.58,2024-05
TJK,TJK.3_1,mobile_men,81.17,6.23,2024-05
TJK,TJK.3_1,mobile_fm_ratio,0.79,0.11,2024-05
TJK,TJK.3_1,internet_women,20.42,4.21,2024-05
TJK,TJK.3_1,internet_men,41.42,8.39,2024-05
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-05
TJK,TJK.3_1,mobile_women,61.5,9.57,2024-06
TJK,TJK.3_1,mobile_men,80.91,6.23,2024-06
TJK,TJK.3_1,mobile_fm_ratio,0.79,0.11,2024-06
TJK,TJK.3_1,internet_women,20.38,4.16,2024-06
TJK,TJK.3_1,internet_men,41.48,8.35,2024-06
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-06
TJK,TJK.3_1,mobile_women,61.89,9.55,2024-07
TJK,TJK.3_1,mobile_men,80.37,6.24,2024-07
TJK,TJK.3_1,mobile_fm_ratio,0.8,0.11,2024-07
TJK,TJK.3_1,internet_women,20.31,4.16,2024-07
TJK,TJK.3_1,internet_men,41.14,8.35,2024-07
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-07
TJK,TJK.3_1,mobile_women,61.09,9.52,2024-08
TJK,TJK.3_1,mobile_men,79.82,6.25,2024-08
TJK,TJK.3_1,mobile_fm_ratio,0.8,0.11,2024-08
TJK,TJK.3_1,internet_women,20.2,4.12,2024-08
TJK,TJK.3_1,internet_men,41,8.33,2024-08
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-08
TJK,TJK.3_1,mobile_women,60.92,9.51,2024-09
TJK,TJK.3_1,mobile_men,79.73,6.26,2024-09
TJK,TJK.3_1,mobile_fm_ratio,0.77,0.11,2024-09
TJK,TJK.3_1,internet_women,20.14,4.09,2024-09
TJK,TJK.3_1,internet_men,40.95,8.31,2024-09
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-09
TJK,TJK.3_1,mobile_women,61.01,9.52,2024-10
TJK,TJK.3_1,mobile_men,79.76,6.25,2024-10
TJK,TJK.3_1,mobile_fm_ratio,0.77,0.11,2024-10
TJK,TJK.3_1,internet_women,20.15,4.06,2024-10
TJK,TJK.3_1,internet_men,40.97,8.31,2024-10
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-10
TJK,TJK.3_1,mobile_women,60.9,9.53,2024-11
TJK,TJK.3_1,mobile_men,79.64,6.25,2024-11
TJK,TJK.3_1,mobile_fm_ratio,0.78,0.11,2024-11
TJK,TJK.3_1,internet_women,20.18,4.08,2024-11
TJK,TJK.3_1,internet_men,40.97,8.32,2024-11
TJK,TJK.3_1,internet_fm_ratio,0.53,0.1,2024-11
TJK,TJK.4_1,mobile_women,58.04,9.04,2016-01
TJK,TJK.4_1,mobile_men,71.01,6.22,2016-01
TJK,TJK.4_1,mobile_fm_ratio,0.77,0.11,2016-01
TJK,TJK.4_1,internet_women,18.41,5.68,2016-01
TJK,TJK.4_1,internet_men,34.33,8.44,2016-01
TJK,TJK.4_1,internet_fm_ratio,0.5,0.11,2016-01
TJK,TJK.4_1,mobile_women,59.05,9.08,2017-01
TJK,TJK.4_1,mobile_men,71.92,6.23,2017-01
TJK,TJK.4_1,mobile_fm_ratio,0.77,0.11,2017-01
TJK,TJK.4_1,internet_women,19.16,5.71,2017-01
TJK,TJK.4_1,internet_men,35.52,8.53,2017-01
TJK,TJK.4_1,internet_fm_ratio,0.52,0.11,2017-01
TJK,TJK.4_1,mobile_women,61.11,9.12,2018-01
TJK,TJK.4_1,mobile_men,74.37,6.23,2018-01
TJK,TJK.4_1,mobile_fm_ratio,0.78,0.11,2018-01
TJK,TJK.4_1,internet_women,20.41,5.74,2018-01
TJK,TJK.4_1,internet_men,36.86,8.66,2018-01
TJK,TJK.4_1,internet_fm_ratio,0.53,0.11,2018-01
TJK,TJK.4_1,mobile_women,62.04,9.07,2019-06
TJK,TJK.4_1,mobile_men,72.26,6.26,2019-06
TJK,TJK.4_1,mobile_fm_ratio,0.8,0.11,2019-06
TJK,TJK.4_1,internet_women,22.19,5.85,2019-06
TJK,TJK.4_1,internet_men,39.94,8.79,2019-06
TJK,TJK.4_1,internet_fm_ratio,0.55,0.11,2019-06
TJK,TJK.4_1,mobile_women,64.83,9.22,2020-06
TJK,TJK.4_1,mobile_men,79.3,6.23,2020-06
TJK,TJK.4_1,mobile_fm_ratio,0.81,0.11,2020-06
TJK,TJK.4_1,internet_women,21.99,5.76,2020-06
TJK,TJK.4_1,internet_men,40.31,8.82,2020-06
TJK,TJK.4_1,internet_fm_ratio,0.56,0.11,2020-06
TJK,TJK.4_1,mobile_women,66.76,9.38,2021-06
TJK,TJK.4_1,mobile_men,81.43,6.22,2021-06
TJK,TJK.4_1,mobile_fm_ratio,0.81,0.11,2021-06
TJK,TJK.4_1,internet_women,23.44,5.86,2021-06
TJK,TJK.4_1,internet_men,43.98,9.01,2021-06
TJK,TJK.4_1,internet_fm_ratio,0.6,0.11,2021-06
TJK,TJK.4_1,mobile_women,68.58,9.42,2023-06
TJK,TJK.4_1,mobile_men,81.81,6.23,2023-06
TJK,TJK.4_1,mobile_fm_ratio,0.85,0.11,2023-06
TJK,TJK.4_1,internet_women,23.93,5.88,2023-06
TJK,TJK.4_1,internet_men,44.52,9.11,2023-06
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2023-06
TJK,TJK.4_1,mobile_women,69.63,9.56,2024-01
TJK,TJK.4_1,mobile_men,83.27,6.23,2024-01
TJK,TJK.4_1,mobile_fm_ratio,0.85,0.11,2024-01
TJK,TJK.4_1,internet_women,24.52,5.91,2024-01
TJK,TJK.4_1,internet_men,45.23,9.15,2024-01
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-01
TJK,TJK.4_1,mobile_women,69.75,9.58,2024-02
TJK,TJK.4_1,mobile_men,83.88,6.22,2024-02
TJK,TJK.4_1,mobile_fm_ratio,0.85,0.11,2024-02
TJK,TJK.4_1,internet_women,24.56,5.86,2024-02
TJK,TJK.4_1,internet_men,45.29,9.13,2024-02
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-02
TJK,TJK.4_1,mobile_women,69.64,9.57,2024-03
TJK,TJK.4_1,mobile_men,83.66,6.22,2024-03
TJK,TJK.4_1,mobile_fm_ratio,0.85,0.11,2024-03
TJK,TJK.4_1,internet_women,24.51,5.85,2024-03
TJK,TJK.4_1,internet_men,45.25,9.12,2024-03
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-03
TJK,TJK.4_1,mobile_women,69.66,9.57,2024-04
TJK,TJK.4_1,mobile_men,83.66,6.22,2024-04
TJK,TJK.4_1,mobile_fm_ratio,0.85,0.11,2024-04
TJK,TJK.4_1,internet_women,24.55,5.89,2024-04
TJK,TJK.4_1,internet_men,45.26,9.15,2024-04
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-04
TJK,TJK.4_1,mobile_women,69.64,9.56,2024-05
TJK,TJK.4_1,mobile_men,83.45,6.23,2024-05
TJK,TJK.4_1,mobile_fm_ratio,0.85,0.11,2024-05
TJK,TJK.4_1,internet_women,24.54,5.92,2024-05
TJK,TJK.4_1,internet_men,45.25,9.16,2024-05
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-05
TJK,TJK.4_1,mobile_women,69.64,9.55,2024-06
TJK,TJK.4_1,mobile_men,83.07,6.23,2024-06
TJK,TJK.4_1,mobile_fm_ratio,0.85,0.11,2024-06
TJK,TJK.4_1,internet_women,24.53,5.95,2024-06
TJK,TJK.4_1,internet_men,45.23,9.17,2024-06
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-06
TJK,TJK.4_1,mobile_women,70.13,9.53,2024-07
TJK,TJK.4_1,mobile_men,82.56,6.24,2024-07
TJK,TJK.4_1,mobile_fm_ratio,0.86,0.11,2024-07
TJK,TJK.4_1,internet_women,24.5,6.04,2024-07
TJK,TJK.4_1,internet_men,45.16,9.23,2024-07
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-07
TJK,TJK.4_1,mobile_women,70.09,9.51,2024-08
TJK,TJK.4_1,mobile_men,81.8,6.25,2024-08
TJK,TJK.4_1,mobile_fm_ratio,0.86,0.11,2024-08
TJK,TJK.4_1,internet_women,24.55,6.07,2024-08
TJK,TJK.4_1,internet_men,45.01,9.24,2024-08
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-08
TJK,TJK.4_1,mobile_women,70.09,9.49,2024-09
TJK,TJK.4_1,mobile_men,81.96,6.26,2024-09
TJK,TJK.4_1,mobile_fm_ratio,0.86,0.11,2024-09
TJK,TJK.4_1,internet_women,24.44,6.06,2024-09
TJK,TJK.4_1,internet_men,45.08,9.22,2024-09
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-09
TJK,TJK.4_1,mobile_women,70.15,9.51,2024-10
TJK,TJK.4_1,mobile_men,82,6.25,2024-10
TJK,TJK.4_1,mobile_fm_ratio,0.86,0.11,2024-10
TJK,TJK.4_1,internet_women,24.5,6.09,2024-10
TJK,TJK.4_1,internet_men,45.09,9.24,2024-10
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-10
TJK,TJK.4_1,mobile_women,70.01,9.52,2024-11
TJK,TJK.4_1,mobile_men,81.72,6.25,2024-11
TJK,TJK.4_1,mobile_fm_ratio,0.86,0.11,2024-11
TJK,TJK.4_1,internet_women,24.65,6.14,2024-11
TJK,TJK.4_1,internet_men,44.94,9.28,2024-11
TJK,TJK.4_1,internet_fm_ratio,0.62,0.11,2024-11
TKM,TKM.1_1,mobile_women,65.46,8.49,2015-01
TKM,TKM.1_1,mobile_men,63.17,7.01,2015-01
TKM,TKM.1_1,mobile_fm_ratio,0.85,0.11,2015-01
TKM,TKM.1_1,internet_women,23.72,9.59,2015-01
TKM,TKM.1_1,internet_men,39.96,12,2015-01
TKM,TKM.1_1,internet_fm_ratio,0.63,0.13,2015-01
TKM,TKM.1_1,mobile_women,65.88,8.49,2016-01
TKM,TKM.1_1,mobile_men,63.7,6.96,2016-01
TKM,TKM.1_1,mobile_fm_ratio,0.86,0.11,2016-01
TKM,TKM.1_1,internet_women,23.71,9.31,2016-01
TKM,TKM.1_1,internet_men,40.56,11.86,2016-01
TKM,TKM.1_1,internet_fm_ratio,0.64,0.13,2016-01
TKM,TKM.1_1,mobile_women,67.51,8.5,2017-01
TKM,TKM.1_1,mobile_men,66.94,6.91,2017-01
TKM,TKM.1_1,mobile_fm_ratio,0.85,0.11,2017-01
TKM,TKM.1_1,internet_women,26.74,9.17,2017-01
TKM,TKM.1_1,internet_men,43.04,12.07,2017-01
TKM,TKM.1_1,internet_fm_ratio,0.64,0.13,2017-01
TKM,TKM.1_1,mobile_women,68.64,8.5,2018-01
TKM,TKM.1_1,mobile_men,68.26,6.87,2018-01
TKM,TKM.1_1,mobile_fm_ratio,0.85,0.11,2018-01
TKM,TKM.1_1,internet_women,28.2,8.9,2018-01
TKM,TKM.1_1,internet_men,44.37,12.01,2018-01
TKM,TKM.1_1,internet_fm_ratio,0.64,0.13,2018-01
TKM,TKM.1_1,mobile_women,69.23,8.51,2019-06
TKM,TKM.1_1,mobile_men,70.54,6.75,2019-06
TKM,TKM.1_1,mobile_fm_ratio,0.86,0.11,2019-06
TKM,TKM.1_1,internet_women,29.91,8.15,2019-06
TKM,TKM.1_1,internet_men,46.07,11.7,2019-06
TKM,TKM.1_1,internet_fm_ratio,0.65,0.12,2019-06
TKM,TKM.1_1,mobile_women,70.32,8.51,2020-06
TKM,TKM.1_1,mobile_men,70.34,6.78,2020-06
TKM,TKM.1_1,mobile_fm_ratio,0.86,0.11,2020-06
TKM,TKM.1_1,internet_women,30.34,8.35,2020-06
TKM,TKM.1_1,internet_men,47.46,11.88,2020-06
TKM,TKM.1_1,internet_fm_ratio,0.66,0.13,2020-06
TKM,TKM.1_1,mobile_women,72.02,8.52,2021-06
TKM,TKM.1_1,mobile_men,70.35,6.79,2021-06
TKM,TKM.1_1,mobile_fm_ratio,0.89,0.11,2021-06
TKM,TKM.1_1,internet_women,30.81,8.47,2021-06
TKM,TKM.1_1,internet_men,48.48,11.99,2021-06
TKM,TKM.1_1,internet_fm_ratio,0.67,0.13,2021-06
TKM,TKM.1_1,mobile_women,69.32,8.53,2022-06
TKM,TKM.1_1,mobile_men,66.88,6.82,2022-06
TKM,TKM.1_1,mobile_fm_ratio,0.88,0.11,2022-06
TKM,TKM.1_1,internet_women,28.59,8.61,2022-06
TKM,TKM.1_1,internet_men,45.87,11.41,2022-06
TKM,TKM.1_1,internet_fm_ratio,0.66,0.13,2022-06
TKM,TKM.1_1,mobile_women,68.35,8.52,2023-06
TKM,TKM.1_1,mobile_men,70.6,6.64,2023-06
TKM,TKM.1_1,mobile_fm_ratio,0.86,0.11,2023-06
TKM,TKM.1_1,internet_women,27.88,7.5,2023-06
TKM,TKM.1_1,internet_men,45.12,10.87,2023-06
TKM,TKM.1_1,internet_fm_ratio,0.64,0.12,2023-06
TKM,TKM.1_1,mobile_women,69.01,8.53,2024-01
TKM,TKM.1_1,mobile_men,70.41,6.6,2024-01
TKM,TKM.1_1,mobile_fm_ratio,0.85,0.11,2024-01
TKM,TKM.1_1,internet_women,28.18,7.35,2024-01
TKM,TKM.1_1,internet_men,45.63,10.8,2024-01
TKM,TKM.1_1,internet_fm_ratio,0.65,0.12,2024-01
TKM,TKM.1_1,mobile_women,69.13,8.54,2024-02
TKM,TKM.1_1,mobile_men,70.44,6.6,2024-02
TKM,TKM.1_1,mobile_fm_ratio,0.88,0.11,2024-02
TKM,TKM.1_1,internet_women,28.2,7.35,2024-02
TKM,TKM.1_1,internet_men,45.66,10.79,2024-02
TKM,TKM.1_1,internet_fm_ratio,0.65,0.12,2024-02
TKM,TKM.1_1,mobile_women,69.3,8.54,2024-03
TKM,TKM.1_1,mobile_men,70.47,6.6,2024-03
TKM,TKM.1_1,mobile_fm_ratio,0.88,0.11,2024-03
TKM,TKM.1_1,internet_women,28.24,7.39,2024-03
TKM,TKM.1_1,internet_men,45.69,10.81,2024-03
TKM,TKM.1_1,internet_fm_ratio,0.65,0.12,2024-03
TKM,TKM.1_1,mobile_women,69.49,8.54,2024-04
TKM,TKM.1_1,mobile_men,70.48,6.6,2024-04
TKM,TKM.1_1,mobile_fm_ratio,0.88,0.11,2024-04
TKM,TKM.1_1,internet_women,28.27,7.39,2024-04
TKM,TKM.1_1,internet_men,45.9,10.8,2024-04
TKM,TKM.1_1,internet_fm_ratio,0.65,0.12,2024-04
TKM,TKM.1_1,mobile_women,69.56,8.54,2024-05
TKM,TKM.1_1,mobile_men,70.41,6.6,2024-05
TKM,TKM.1_1,mobile_fm_ratio,0.88,0.11,2024-05
TKM,TKM.1_1,internet_women,28.19,7.3,2024-05
TKM,TKM.1_1,internet_men,45.91,10.76,2024-05
TKM,TKM.1_1,internet_fm_ratio,0.65,0.12,2024-05
TKM,TKM.1_1,mobile_women,69.63,8.54,2024-06
TKM,TKM.1_1,mobile_men,70.4,6.59,2024-06
TKM,TKM.1_1,mobile_fm_ratio,0.88,0.11,2024-06
TKM,TKM.1_1,internet_women,27.99,7.2,2024-06
TKM,TKM.1_1,internet_men,45.91,10.71,2024-06
TKM,TKM.1_1,internet_fm_ratio,0.64,0.12,2024-06
TKM,TKM.1_1,mobile_women,69.54,8.54,2024-07
TKM,TKM.1_1,mobile_men,70.43,6.59,2024-07
TKM,TKM.1_1,mobile_fm_ratio,0.88,0.11,2024-07
TKM,TKM.1_1,internet_women,28.19,7.29,2024-07
TKM,TKM.1_1,internet_men,45.92,10.76,2024-07
TKM,TKM.1_1,internet_fm_ratio,0.65,0.12,2024-07
TKM,TKM.1_1,mobile_women,69.44,8.54,2024-08
TKM,TKM.1_1,mobile_men,70.51,6.6,2024-08
TKM,TKM.1_1,mobile_fm_ratio,0.88,0.11,2024-08
TKM,TKM.1_1,internet_women,27.95,7.23,2024-08
TKM,TKM.1_1,internet_men,45.88,10.73,2024-08
TKM,TKM.1_1,internet_fm_ratio,0.64,0.12,2024-08
TKM,TKM.1_1,mobile_women,69.35,8.54,2024-09
TKM,TKM.1_1,mobile_men,70.17,6.59,2024-09
TKM,TKM.1_1,mobile_fm_ratio,0.89,0.11,2024-09
TKM,TKM.1_1,internet_women,27.8,7.04,2024-09
TKM,TKM.1_1,internet_men,46.14,10.63,2024-09
TKM,TKM.1_1,internet_fm_ratio,0.64,0.12,2024-09
TKM,TKM.1_1,mobile_women,69.54,8.54,2024-10
TKM,TKM.1_1,mobile_men,70.03,6.57,2024-10
TKM,TKM.1_1,mobile_fm_ratio,0.89,0.11,2024-10
TKM,TKM.1_1,internet_women,27.88,7.06,2024-10
TKM,TKM.1_1,internet_men,46.24,10.64,2024-10
TKM,TKM.1_1,internet_fm_ratio,0.64,0.12,2024-10
TKM,TKM.1_1,mobile_women,69.5,8.54,2024-11
TKM,TKM.1_1,mobile_men,69.89,6.56,2024-11
TKM,TKM.1_1,mobile_fm_ratio,0.89,0.11,2024-11
TKM,TKM.1_1,internet_women,27.94,7.05,2024-11
TKM,TKM.1_1,internet_men,46.29,10.63,2024-11
TKM,TKM.1_1,internet_fm_ratio,0.64,0.12,2024-11
TKM,TKM.2_1,mobile_women,63.27,8.5,2015-01
TKM,TKM.2_1,mobile_men,64.69,7.01,2015-01
TKM,TKM.2_1,mobile_fm_ratio,0.79,0.11,2015-01
TKM,TKM.2_1,internet_women,26.01,8.95,2015-01
TKM,TKM.2_1,internet_men,44.84,11.67,2015-01
TKM,TKM.2_1,internet_fm_ratio,0.55,0.13,2015-01
TKM,TKM.2_1,mobile_women,63.65,8.5,2016-01
TKM,TKM.2_1,mobile_men,65.44,6.96,2016-01
TKM,TKM.2_1,mobile_fm_ratio,0.82,0.11,2016-01
TKM,TKM.2_1,internet_women,26.04,8.69,2016-01
TKM,TKM.2_1,internet_men,45.35,11.54,2016-01
