gid_0,outcome,predicted,predicted_error,date
MYS,internet_men,0.849,0.039,2019-04
MYS,internet_men,0.851,0.039,2019-05
MYS,internet_men,0.851,0.039,2019-06
MYS,internet_men,0.851,0.039,2019-07
MYS,internet_men,0.851,0.039,2019-08
MYS,internet_men,0.851,0.039,2019-09
MYS,internet_men,0.851,0.039,2019-10
MYS,internet_men,0.85,0.039,2019-11
MYS,internet_men,0.85,0.039,2019-12
MYS,internet_men,0.879,0.039,2020-01
MYS,internet_men,0.879,0.039,2020-02
MYS,internet_men,0.879,0.039,2020-03
MYS,internet_men,0.879,0.039,2020-04
MYS,internet_men,0.879,0.039,2020-05
MYS,internet_men,0.878,0.039,2020-06
MYS,internet_men,0.878,0.039,2020-07
MYS,internet_men,0.878,0.039,2020-08
MYS,internet_men,0.878,0.039,2020-09
MYS,internet_men,0.878,0.039,2020-10
MYS,internet_men,0.878,0.039,2020-11
MYS,internet_men,0.878,0.039,2020-12
MYS,internet_men,0.968,0.039,2021-01
MYS,internet_men,0.968,0.039,2021-02
MYS,internet_men,0.968,0.039,2021-03
MYS,internet_men,0.968,0.039,2021-04
MYS,internet_men,0.968,0.039,2021-05
MYS,internet_men,0.968,0.039,2021-06
MYS,internet_men,0.968,0.039,2021-07
MYS,internet_men,0.968,0.039,2021-08
MYS,internet_men,0.968,0.039,2021-09
MYS,internet_men,0.968,0.039,2021-10
MYS,internet_men,0.968,0.039,2021-11
MYS,internet_men,0.968,0.039,2021-12
MYS,internet_men,0.977,0.04,2022-01
MYS,internet_men,0.977,0.04,2022-02
MYS,internet_men,0.977,0.04,2022-03
MYS,internet_men,0.977,0.04,2022-04
MYS,internet_men,0.977,0.04,2022-05
MYS,internet_men,0.977,0.04,2022-06
MYS,internet_men,0.977,0.04,2022-07
MYS,internet_men,0.977,0.04,2022-08
MYS,internet_men,0.977,0.04,2022-09
MYS,internet_men,0.977,0.04,2022-10
MYS,internet_men,0.977,0.04,2022-11
MYS,internet_men,0.977,0.04,2022-12
MYS,internet_men,0.977,0.04,2023-01
MYS,internet_men,0.977,0.04,2023-02
MYS,internet_men,0.977,0.04,2023-03
MYS,internet_men,0.977,0.04,2023-04
MYS,internet_men,0.977,0.04,2023-05
MYS,internet_men,0.977,0.04,2023-06
MYS,internet_men,0.977,0.04,2023-07
MYS,internet_men,0.977,0.04,2023-08
MYS,internet_men,0.977,0.04,2023-09
MYS,internet_men,0.977,0.04,2023-10
MYS,internet_men,0.977,0.04,2023-11
MYS,internet_men,0.977,0.04,2023-12
MYS,internet_men,0.977,0.04,2024-01
MYS,internet_men,0.977,0.04,2024-02
MYS,internet_men,0.977,0.04,2024-03
MYS,internet_men,0.977,0.04,2024-04
MYS,internet_men,0.977,0.04,2024-05
MYS,internet_men,0.977,0.04,2024-06
MYS,internet_men,0.977,0.04,2024-07
MYS,internet_men,0.977,0.04,2024-08
MYS,internet_men,0.977,0.04,2024-09
MYS,internet_men,0.977,0.04,2024-10
MYS,internet_men,0.977,0.04,2024-11
MYS,internet_women,0.796,0.049,2015-01
MYS,internet_women,0.802,0.045,2016-01
MYS,internet_women,0.812,0.044,2017-01
MYS,internet_women,0.812,0.044,2018-01
MYS,internet_women,0.836,0.043,2019-01
MYS,internet_women,0.836,0.043,2019-02
MYS,internet_women,0.836,0.043,2019-03
MYS,internet_women,0.835,0.043,2019-04
MYS,internet_women,0.835,0.043,2019-05
MYS,internet_women,0.834,0.043,2019-06
MYS,internet_women,0.833,0.043,2019-07
MYS,internet_women,0.833,0.043,2019-08
MYS,internet_women,0.833,0.043,2019-09
MYS,internet_women,0.833,0.043,2019-10
MYS,internet_women,0.833,0.043,2019-11
MYS,internet_women,0.833,0.043,2019-12
MYS,internet_women,0.905,0.043,2020-01
MYS,internet_women,0.905,0.043,2020-02
MYS,internet_women,0.905,0.043,2020-03
MYS,internet_women,0.905,0.043,2020-04
MYS,internet_women,0.905,0.043,2020-05
MYS,internet_women,0.905,0.043,2020-06
MYS,internet_women,0.906,0.043,2020-07
MYS,internet_women,0.907,0.043,2020-08
MYS,internet_women,0.907,0.043,2020-09
MYS,internet_women,0.907,0.043,2020-10
MYS,internet_women,0.907,0.043,2020-11
MYS,internet_women,0.907,0.043,2020-12
MYS,internet_women,0.966,0.042,2021-01
MYS,internet_women,0.966,0.042,2021-02
MYS,internet_women,0.966,0.042,2021-03
MYS,internet_women,0.966,0.042,2021-04
MYS,internet_women,0.966,0.042,2021-05
MYS,internet_women,0.966,0.042,2021-06
MYS,internet_women,0.966,0.042,2021-07
MYS,internet_women,0.966,0.042,2021-08
MYS,internet_women,0.966,0.042,2021-09
MYS,internet_women,0.966,0.042,2021-10
MYS,internet_women,0.966,0.042,2021-11
MYS,internet_women,0.966,0.042,2021-12
MYS,internet_women,0.967,0.043,2022-01
MYS,internet_women,0.967,0.043,2022-02
MYS,internet_women,0.967,0.043,2022-03
MYS,internet_women,0.967,0.043,2022-04
MYS,internet_women,0.967,0.043,2022-05
MYS,internet_women,0.967,0.043,2022-06
MYS,internet_women,0.967,0.043,2022-07
MYS,internet_women,0.967,0.043,2022-08
MYS,internet_women,0.967,0.043,2022-09
MYS,internet_women,0.967,0.043,2022-10
MYS,internet_women,0.967,0.043,2022-11
MYS,internet_women,0.967,0.043,2022-12
MYS,internet_women,0.967,0.043,2023-01
MYS,internet_women,0.967,0.043,2023-02
MYS,internet_women,0.967,0.043,2023-03
MYS,internet_women,0.967,0.043,2023-04
MYS,internet_women,0.967,0.043,2023-05
MYS,internet_women,0.967,0.043,2023-06
MYS,internet_women,0.967,0.043,2023-07
MYS,internet_women,0.967,0.043,2023-08
MYS,internet_women,0.967,0.043,2023-09
MYS,internet_women,0.967,0.043,2023-10
MYS,internet_women,0.966,0.043,2023-11
MYS,internet_women,0.967,0.043,2023-12
MYS,internet_women,0.967,0.043,2024-01
MYS,internet_women,0.968,0.043,2024-02
MYS,internet_women,0.968,0.043,2024-03
MYS,internet_women,0.968,0.043,2024-04
MYS,internet_women,0.968,0.043,2024-05
MYS,internet_women,0.968,0.043,2024-06
MYS,internet_women,0.968,0.043,2024-07
MYS,internet_women,0.968,0.043,2024-08
MYS,internet_women,0.968,0.043,2024-09
MYS,internet_women,0.968,0.043,2024-10
MYS,internet_women,0.968,0.043,2024-11
MYS,mobile_fm_ratio,0.979,0.032,2015-01
MYS,mobile_fm_ratio,0.985,0.029,2016-01
MYS,mobile_fm_ratio,0.991,0.029,2017-01
MYS,mobile_fm_ratio,0.99,0.028,2018-01
MYS,mobile_fm_ratio,0.988,0.026,2019-01
MYS,mobile_fm_ratio,0.988,0.026,2019-02
MYS,mobile_fm_ratio,0.987,0.026,2019-03
MYS,mobile_fm_ratio,0.985,0.026,2019-04
MYS,mobile_fm_ratio,0.986,0.026,2019-05
MYS,mobile_fm_ratio,0.985,0.026,2019-06
MYS,mobile_fm_ratio,0.985,0.026,2019-07
MYS,mobile_fm_ratio,0.985,0.026,2019-08
MYS,mobile_fm_ratio,0.985,0.026,2019-09
MYS,mobile_fm_ratio,0.985,0.026,2019-10
MYS,mobile_fm_ratio,0.985,0.026,2019-11
MYS,mobile_fm_ratio,0.985,0.026,2019-12
MYS,mobile_fm_ratio,0.987,0.026,2020-01
MYS,mobile_fm_ratio,0.987,0.026,2020-02
MYS,mobile_fm_ratio,0.987,0.026,2020-03
MYS,mobile_fm_ratio,0.987,0.026,2020-04
MYS,mobile_fm_ratio,0.988,0.026,2020-05
MYS,mobile_fm_ratio,0.988,0.026,2020-06
MYS,mobile_fm_ratio,0.987,0.026,2020-07
MYS,mobile_fm_ratio,0.99,0.026,2020-08
MYS,mobile_fm_ratio,0.99,0.026,2020-09
MYS,mobile_fm_ratio,0.99,0.026,2020-10
MYS,mobile_fm_ratio,0.991,0.026,2020-11
MYS,mobile_fm_ratio,0.99,0.026,2020-12
MYS,mobile_fm_ratio,0.998,0.027,2021-01
MYS,mobile_fm_ratio,0.998,0.027,2021-02
MYS,mobile_fm_ratio,0.995,0.027,2021-03
MYS,mobile_fm_ratio,0.995,0.027,2021-04
MYS,mobile_fm_ratio,0.995,0.027,2021-05
MYS,mobile_fm_ratio,0.995,0.027,2021-06
MYS,mobile_fm_ratio,0.995,0.027,2021-07
MYS,mobile_fm_ratio,0.995,0.027,2021-08
MYS,mobile_fm_ratio,0.995,0.027,2021-09
MYS,mobile_fm_ratio,0.998,0.027,2021-10
MYS,mobile_fm_ratio,0.998,0.027,2021-11
MYS,mobile_fm_ratio,0.998,0.027,2021-12
MYS,mobile_fm_ratio,0.989,0.027,2022-01
MYS,mobile_fm_ratio,0.988,0.027,2022-02
MYS,mobile_fm_ratio,0.986,0.027,2022-03
MYS,mobile_fm_ratio,0.986,0.027,2022-04
MYS,mobile_fm_ratio,0.986,0.027,2022-05
MYS,mobile_fm_ratio,0.985,0.027,2022-06
MYS,mobile_fm_ratio,0.989,0.027,2022-07
MYS,mobile_fm_ratio,0.99,0.027,2022-08
MYS,mobile_fm_ratio,0.988,0.027,2022-09
MYS,mobile_fm_ratio,0.988,0.027,2022-10
MYS,mobile_fm_ratio,0.988,0.027,2022-11
MYS,mobile_fm_ratio,0.988,0.027,2022-12
MYS,mobile_fm_ratio,0.988,0.027,2023-01
MYS,mobile_fm_ratio,0.988,0.027,2023-02
MYS,mobile_fm_ratio,0.988,0.027,2023-03
MYS,mobile_fm_ratio,0.986,0.027,2023-04
MYS,mobile_fm_ratio,0.986,0.027,2023-05
MYS,mobile_fm_ratio,0.986,0.027,2023-06
MYS,mobile_fm_ratio,0.987,0.027,2023-07
MYS,mobile_fm_ratio,0.987,0.027,2023-08
MYS,mobile_fm_ratio,0.987,0.027,2023-09
MYS,mobile_fm_ratio,0.987,0.027,2023-10
MYS,mobile_fm_ratio,0.988,0.027,2023-11
MYS,mobile_fm_ratio,0.988,0.027,2023-12
MYS,mobile_fm_ratio,0.987,0.027,2024-01
MYS,mobile_fm_ratio,0.989,0.027,2024-02
MYS,mobile_fm_ratio,0.989,0.027,2024-03
MYS,mobile_fm_ratio,0.989,0.027,2024-04
MYS,mobile_fm_ratio,0.989,0.027,2024-05
MYS,mobile_fm_ratio,0.989,0.027,2024-06
MYS,mobile_fm_ratio,0.989,0.027,2024-07
MYS,mobile_fm_ratio,0.989,0.027,2024-08
MYS,mobile_fm_ratio,0.989,0.027,2024-09
MYS,mobile_fm_ratio,0.989,0.027,2024-10
MYS,mobile_fm_ratio,0.989,0.027,2024-11
MYS,mobile_men,0.943,0.065,2015-01
MYS,mobile_men,0.944,0.063,2016-01
MYS,mobile_men,0.948,0.063,2017-01
MYS,mobile_men,0.944,0.062,2018-01
MYS,mobile_men,0.95,0.062,2019-01
MYS,mobile_men,0.95,0.062,2019-02
MYS,mobile_men,0.954,0.062,2019-03
MYS,mobile_men,0.954,0.062,2019-04
MYS,mobile_men,0.954,0.062,2019-05
MYS,mobile_men,0.954,0.062,2019-06
MYS,mobile_men,0.954,0.062,2019-07
MYS,mobile_men,0.954,0.062,2019-08
MYS,mobile_men,0.954,0.062,2019-09
MYS,mobile_men,0.954,0.062,2019-10
MYS,mobile_men,0.954,0.062,2019-11
MYS,mobile_men,0.954,0.062,2019-12
MYS,mobile_men,0.948,0.061,2020-01
MYS,mobile_men,0.948,0.061,2020-02
MYS,mobile_men,0.948,0.061,2020-03
MYS,mobile_men,0.948,0.061,2020-04
MYS,mobile_men,0.948,0.061,2020-05
MYS,mobile_men,0.948,0.061,2020-06
MYS,mobile_men,0.948,0.061,2020-07
MYS,mobile_men,0.948,0.061,2020-08
MYS,mobile_men,0.948,0.061,2020-09
MYS,mobile_men,0.947,0.061,2020-10
MYS,mobile_men,0.947,0.061,2020-11
MYS,mobile_men,0.947,0.061,2020-12
MYS,mobile_men,0.965,0.062,2021-01
MYS,mobile_men,0.966,0.062,2021-02
MYS,mobile_men,0.966,0.062,2021-03
MYS,mobile_men,0.966,0.062,2021-04
MYS,mobile_men,0.966,0.062,2021-05
MYS,mobile_men,0.966,0.062,2021-06
MYS,mobile_men,0.966,0.062,2021-07
MYS,mobile_men,0.966,0.062,2021-08
MYS,mobile_men,0.966,0.062,2021-09
MYS,mobile_men,0.965,0.062,2021-10
MYS,mobile_men,0.965,0.062,2021-11
MYS,mobile_men,0.965,0.062,2021-12
MYS,mobile_men,0.975,0.062,2022-01
MYS,mobile_men,0.976,0.062,2022-02
MYS,mobile_men,0.976,0.062,2022-03
MYS,mobile_men,0.976,0.062,2022-04
MYS,mobile_men,0.976,0.062,2022-05
MYS,mobile_men,0.976,0.062,2022-06
MYS,mobile_men,0.976,0.062,2022-07
MYS,mobile_men,0.976,0.062,2022-08
MYS,mobile_men,0.976,0.062,2022-09
MYS,mobile_men,0.976,0.062,2022-10
MYS,mobile_men,0.976,0.062,2022-11
MYS,mobile_men,0.976,0.062,2022-12
MYS,mobile_men,0.976,0.062,2023-01
MYS,mobile_men,0.976,0.062,2023-02
MYS,mobile_men,0.976,0.062,2023-03
MYS,mobile_men,0.976,0.062,2023-04
MYS,mobile_men,0.976,0.062,2023-05
MYS,mobile_men,0.976,0.062,2023-06
MYS,mobile_men,0.978,0.062,2023-07
MYS,mobile_men,0.978,0.062,2023-08
MYS,mobile_men,0.978,0.062,2023-09
MYS,mobile_men,0.976,0.062,2023-10
MYS,mobile_men,0.979,0.062,2023-11
MYS,mobile_men,0.979,0.062,2023-12
MYS,mobile_men,0.978,0.062,2024-01
MYS,mobile_men,0.975,0.062,2024-02
MYS,mobile_men,0.976,0.062,2024-03
MYS,mobile_men,0.976,0.062,2024-04
MYS,mobile_men,0.976,0.062,2024-05
MYS,mobile_men,0.976,0.062,2024-06
MYS,mobile_men,0.975,0.062,2024-07
MYS,mobile_men,0.975,0.062,2024-08
MYS,mobile_men,0.975,0.062,2024-09
MYS,mobile_men,0.975,0.062,2024-10
MYS,mobile_men,0.976,0.062,2024-11
MYS,mobile_women,0.921,0.064,2015-01
MYS,mobile_women,0.936,0.063,2016-01
MYS,mobile_women,0.94,0.063,2017-01
MYS,mobile_women,0.932,0.062,2018-01
MYS,mobile_women,0.92,0.063,2019-01
MYS,mobile_women,0.92,0.063,2019-02
MYS,mobile_women,0.928,0.063,2019-03
MYS,mobile_women,0.931,0.063,2019-04
MYS,mobile_women,0.931,0.063,2019-05
MYS,mobile_women,0.932,0.063,2019-06
MYS,mobile_women,0.931,0.063,2019-07
MYS,mobile_women,0.93,0.063,2019-08
MYS,mobile_women,0.93,0.063,2019-09
MYS,mobile_women,0.931,0.063,2019-10
MYS,mobile_women,0.931,0.063,2019-11
MYS,mobile_women,0.931,0.063,2019-12
MYS,mobile_women,0.93,0.063,2020-01
MYS,mobile_women,0.93,0.063,2020-02
MYS,mobile_women,0.93,0.063,2020-03
MYS,mobile_women,0.93,0.063,2020-04
MYS,mobile_women,0.93,0.063,2020-05
MYS,mobile_women,0.93,0.063,2020-06
MYS,mobile_women,0.93,0.063,2020-07
MYS,mobile_women,0.93,0.063,2020-08
MYS,mobile_women,0.93,0.063,2020-09
MYS,mobile_women,0.93,0.063,2020-10
MYS,mobile_women,0.93,0.063,2020-11
MYS,mobile_women,0.93,0.063,2020-12
MYS,mobile_women,0.947,0.063,2021-01
MYS,mobile_women,0.947,0.063,2021-02
MYS,mobile_women,0.947,0.063,2021-03
MYS,mobile_women,0.947,0.063,2021-04
MYS,mobile_women,0.947,0.063,2021-05
MYS,mobile_women,0.947,0.063,2021-06
MYS,mobile_women,0.947,0.063,2021-07
MYS,mobile_women,0.947,0.063,2021-08
MYS,mobile_women,0.947,0.063,2021-09
MYS,mobile_women,0.947,0.063,2021-10
MYS,mobile_women,0.947,0.063,2021-11
MYS,mobile_women,0.946,0.063,2021-12
MYS,mobile_women,0.953,0.063,2022-01
MYS,mobile_women,0.953,0.063,2022-02
MYS,mobile_women,0.955,0.063,2022-03
MYS,mobile_women,0.955,0.063,2022-04
MYS,mobile_women,0.956,0.063,2022-05
MYS,mobile_women,0.956,0.063,2022-06
MYS,mobile_women,0.956,0.063,2022-07
MYS,mobile_women,0.956,0.063,2022-08
MYS,mobile_women,0.956,0.063,2022-09
MYS,mobile_women,0.956,0.063,2022-10
MYS,mobile_women,0.956,0.063,2022-11
MYS,mobile_women,0.956,0.063,2022-12
MYS,mobile_women,0.956,0.063,2023-01
MYS,mobile_women,0.956,0.063,2023-02
MYS,mobile_women,0.956,0.063,2023-03
MYS,mobile_women,0.956,0.063,2023-04
MYS,mobile_women,0.953,0.063,2023-05
MYS,mobile_women,0.953,0.063,2023-06
MYS,mobile_women,0.958,0.063,2023-07
MYS,mobile_women,0.958,0.063,2023-08
MYS,mobile_women,0.958,0.063,2023-09
MYS,mobile_women,0.955,0.063,2023-10
MYS,mobile_women,0.957,0.063,2023-11
MYS,mobile_women,0.957,0.063,2023-12
MYS,mobile_women,0.956,0.063,2024-01
MYS,mobile_women,0.952,0.063,2024-02
MYS,mobile_women,0.952,0.063,2024-03
MYS,mobile_women,0.952,0.063,2024-04
MYS,mobile_women,0.952,0.063,2024-05
MYS,mobile_women,0.952,0.063,2024-06
MYS,mobile_women,0.952,0.063,2024-07
MYS,mobile_women,0.953,0.063,2024-08
MYS,mobile_women,0.953,0.063,2024-09
MYS,mobile_women,0.953,0.063,2024-10
MYS,mobile_women,0.952,0.063,2024-11
NAM,internet_fm_ratio,0.845,0.106,2015-01
NAM,internet_fm_ratio,0.85,0.104,2016-01
NAM,internet_fm_ratio,0.953,0.102,2017-01
NAM,internet_fm_ratio,0.999,0.101,2018-01
NAM,internet_fm_ratio,1.0,0.099,2019-01
NAM,internet_fm_ratio,1.0,0.099,2019-02
NAM,internet_fm_ratio,1.0,0.099,2019-03
NAM,internet_fm_ratio,1.0,0.099,2019-04
NAM,internet_fm_ratio,1.0,0.099,2019-05
NAM,internet_fm_ratio,1.0,0.099,2019-06
NAM,internet_fm_ratio,1.0,0.099,2019-07
NAM,internet_fm_ratio,1.0,0.099,2019-08
NAM,internet_fm_ratio,1.0,0.099,2019-09
NAM,internet_fm_ratio,1.0,0.099,2019-10
NAM,internet_fm_ratio,1.0,0.099,2019-11
NAM,internet_fm_ratio,1.0,0.099,2019-12
NAM,internet_fm_ratio,1.0,0.098,2020-01
NAM,internet_fm_ratio,1.0,0.098,2020-02
NAM,internet_fm_ratio,1.0,0.098,2020-03
NAM,internet_fm_ratio,1.0,0.098,2020-04
NAM,internet_fm_ratio,1.0,0.098,2020-05
NAM,internet_fm_ratio,1.0,0.098,2020-06
NAM,internet_fm_ratio,1.0,0.098,2020-07
NAM,internet_fm_ratio,1.0,0.098,2020-08
NAM,internet_fm_ratio,1.0,0.098,2020-09
NAM,internet_fm_ratio,1.0,0.098,2020-10
NAM,internet_fm_ratio,1.0,0.098,2020-11
NAM,internet_fm_ratio,1.0,0.098,2020-12
NAM,internet_fm_ratio,1.0,0.098,2021-01
NAM,internet_fm_ratio,1.0,0.098,2021-02
NAM,internet_fm_ratio,1.0,0.098,2021-03
NAM,internet_fm_ratio,1.0,0.098,2021-04
NAM,internet_fm_ratio,1.0,0.098,2021-05
NAM,internet_fm_ratio,1.0,0.098,2021-06
NAM,internet_fm_ratio,1.0,0.098,2021-07
NAM,internet_fm_ratio,1.0,0.098,2021-08
NAM,internet_fm_ratio,1.0,0.098,2021-09
NAM,internet_fm_ratio,1.0,0.098,2021-10
NAM,internet_fm_ratio,1.0,0.098,2021-11
NAM,internet_fm_ratio,1.0,0.098,2021-12
NAM,internet_fm_ratio,0.994,0.1,2022-01
NAM,internet_fm_ratio,0.994,0.1,2022-02
NAM,internet_fm_ratio,0.994,0.1,2022-03
NAM,internet_fm_ratio,0.994,0.1,2022-04
NAM,internet_fm_ratio,0.994,0.1,2022-05
NAM,internet_fm_ratio,0.994,0.1,2022-06
NAM,internet_fm_ratio,0.994,0.1,2022-07
NAM,internet_fm_ratio,0.994,0.1,2022-08
NAM,internet_fm_ratio,0.994,0.1,2022-09
NAM,internet_fm_ratio,0.994,0.1,2022-10
NAM,internet_fm_ratio,0.994,0.1,2022-11
NAM,internet_fm_ratio,0.994,0.1,2022-12
NAM,internet_fm_ratio,0.994,0.1,2023-01
NAM,internet_fm_ratio,0.994,0.1,2023-02
NAM,internet_fm_ratio,0.994,0.1,2023-03
NAM,internet_fm_ratio,0.994,0.1,2023-04
NAM,internet_fm_ratio,0.994,0.1,2023-05
NAM,internet_fm_ratio,0.994,0.1,2023-06
NAM,internet_fm_ratio,0.994,0.1,2023-07
NAM,internet_fm_ratio,0.994,0.1,2023-08
NAM,internet_fm_ratio,0.994,0.1,2023-09
NAM,internet_fm_ratio,0.994,0.1,2023-10
NAM,internet_fm_ratio,0.994,0.1,2023-11
NAM,internet_fm_ratio,0.994,0.1,2023-12
NAM,internet_fm_ratio,0.994,0.1,2024-01
NAM,internet_fm_ratio,0.994,0.1,2024-02
NAM,internet_fm_ratio,0.994,0.1,2024-03
NAM,internet_fm_ratio,0.994,0.1,2024-04
NAM,internet_fm_ratio,0.994,0.1,2024-05
NAM,internet_fm_ratio,0.994,0.1,2024-06
NAM,internet_fm_ratio,0.994,0.1,2024-07
NAM,internet_fm_ratio,0.994,0.1,2024-08
NAM,internet_fm_ratio,0.994,0.1,2024-09
NAM,internet_fm_ratio,0.994,0.1,2024-10
NAM,internet_fm_ratio,0.994,0.1,2024-11
NAM,internet_men,0.465,0.085,2015-01
NAM,internet_men,0.508,0.084,2016-01
NAM,internet_men,0.512,0.082,2017-01
NAM,internet_men,0.499,0.081,2018-01
NAM,internet_men,0.506,0.08,2019-01
NAM,internet_men,0.512,0.08,2019-02
NAM,internet_men,0.506,0.08,2019-03
NAM,internet_men,0.506,0.08,2019-04
NAM,internet_men,0.506,0.08,2019-05
NAM,internet_men,0.506,0.08,2019-06
NAM,internet_men,0.506,0.08,2019-07
NAM,internet_men,0.506,0.08,2019-08
NAM,internet_men,0.506,0.08,2019-09
NAM,internet_men,0.506,0.08,2019-10
NAM,internet_men,0.506,0.08,2019-11
NAM,internet_men,0.506,0.08,2019-12
NAM,internet_men,0.54,0.079,2020-01
NAM,internet_men,0.54,0.079,2020-02
NAM,internet_men,0.54,0.079,2020-03
NAM,internet_men,0.54,0.079,2020-04
NAM,internet_men,0.545,0.079,2020-05
NAM,internet_men,0.544,0.079,2020-06
NAM,internet_men,0.542,0.079,2020-07
NAM,internet_men,0.542,0.079,2020-08
NAM,internet_men,0.543,0.079,2020-09
NAM,internet_men,0.543,0.079,2020-10
NAM,internet_men,0.543,0.079,2020-11
NAM,internet_men,0.543,0.079,2020-12
NAM,internet_men,0.552,0.08,2021-01
NAM,internet_men,0.552,0.08,2021-02
NAM,internet_men,0.553,0.08,2021-03
NAM,internet_men,0.553,0.08,2021-04
NAM,internet_men,0.552,0.08,2021-05
NAM,internet_men,0.552,0.08,2021-06
NAM,internet_men,0.552,0.08,2021-07
NAM,internet_men,0.552,0.08,2021-08
NAM,internet_men,0.552,0.08,2021-09
NAM,internet_men,0.552,0.08,2021-10
NAM,internet_men,0.552,0.08,2021-11
NAM,internet_men,0.552,0.08,2021-12
NAM,internet_men,0.544,0.08,2022-01
NAM,internet_men,0.544,0.08,2022-02
NAM,internet_men,0.544,0.08,2022-03
NAM,internet_men,0.544,0.08,2022-04
NAM,internet_men,0.544,0.08,2022-05
NAM,internet_men,0.544,0.08,2022-06
NAM,internet_men,0.544,0.08,2022-07
NAM,internet_men,0.544,0.08,2022-08
NAM,internet_men,0.544,0.08,2022-09
NAM,internet_men,0.544,0.08,2022-10
NAM,internet_men,0.544,0.08,2022-11
NAM,internet_men,0.544,0.08,2022-12
NAM,internet_men,0.544,0.08,2023-01
NAM,internet_men,0.544,0.08,2023-02
NAM,internet_men,0.544,0.08,2023-03
NAM,internet_men,0.544,0.08,2023-04
NAM,internet_men,0.544,0.08,2023-05
NAM,internet_men,0.544,0.08,2023-06
NAM,internet_men,0.544,0.08,2023-07
NAM,internet_men,0.544,0.08,2023-08
NAM,internet_men,0.544,0.08,2023-09
NAM,internet_men,0.544,0.08,2023-10
NAM,internet_men,0.544,0.08,2023-11
NAM,internet_men,0.544,0.08,2023-12
NAM,internet_men,0.544,0.08,2024-01
NAM,internet_men,0.544,0.08,2024-02
NAM,internet_men,0.544,0.08,2024-03
NAM,internet_men,0.544,0.08,2024-04
NAM,internet_men,0.544,0.08,2024-05
NAM,internet_men,0.544,0.08,2024-06
NAM,internet_men,0.544,0.08,2024-07
NAM,internet_men,0.544,0.08,2024-08
NAM,internet_men,0.544,0.08,2024-09
NAM,internet_men,0.544,0.08,2024-10
NAM,internet_men,0.544,0.08,2024-11
NAM,internet_women,0.438,0.093,2015-01
NAM,internet_women,0.464,0.092,2016-01
NAM,internet_women,0.473,0.089,2017-01
NAM,internet_women,0.47,0.087,2018-01
NAM,internet_women,0.483,0.086,2019-01
NAM,internet_women,0.483,0.086,2019-02
NAM,internet_women,0.483,0.086,2019-03
NAM,internet_women,0.48,0.086,2019-04
NAM,internet_women,0.479,0.086,2019-05
NAM,internet_women,0.479,0.086,2019-06
NAM,internet_women,0.479,0.086,2019-07
NAM,internet_women,0.479,0.086,2019-08
NAM,internet_women,0.48,0.086,2019-09
NAM,internet_women,0.48,0.086,2019-10
NAM,internet_women,0.483,0.086,2019-11
NAM,internet_women,0.483,0.086,2019-12
NAM,internet_women,0.491,0.086,2020-01
NAM,internet_women,0.488,0.086,2020-02
NAM,internet_women,0.488,0.086,2020-03
NAM,internet_women,0.488,0.086,2020-04
NAM,internet_women,0.491,0.086,2020-05
NAM,internet_women,0.495,0.086,2020-06
NAM,internet_women,0.495,0.086,2020-07
NAM,internet_women,0.495,0.086,2020-08
NAM,internet_women,0.495,0.086,2020-09
NAM,internet_women,0.495,0.086,2020-10
NAM,internet_women,0.495,0.086,2020-11
NAM,internet_women,0.495,0.086,2020-12
NAM,internet_women,0.532,0.086,2021-01
NAM,internet_women,0.532,0.086,2021-02
NAM,internet_women,0.532,0.086,2021-03
NAM,internet_women,0.532,0.086,2021-04
NAM,internet_women,0.532,0.086,2021-05
NAM,internet_women,0.532,0.086,2021-06
NAM,internet_women,0.532,0.086,2021-07
NAM,internet_women,0.532,0.086,2021-08
NAM,internet_women,0.532,0.086,2021-09
NAM,internet_women,0.532,0.086,2021-10
NAM,internet_women,0.532,0.086,2021-11
NAM,internet_women,0.532,0.086,2021-12
NAM,internet_women,0.52,0.086,2022-01
NAM,internet_women,0.52,0.086,2022-02
NAM,internet_women,0.52,0.086,2022-03
NAM,internet_women,0.52,0.086,2022-04
NAM,internet_women,0.52,0.086,2022-05
NAM,internet_women,0.52,0.086,2022-06
NAM,internet_women,0.52,0.086,2022-07
NAM,internet_women,0.52,0.086,2022-08
NAM,internet_women,0.52,0.086,2022-09
NAM,internet_women,0.52,0.086,2022-10
NAM,internet_women,0.52,0.087,2022-11
NAM,internet_women,0.52,0.087,2022-12
NAM,internet_women,0.52,0.086,2023-01
NAM,internet_women,0.52,0.086,2023-02
NAM,internet_women,0.52,0.086,2023-03
NAM,internet_women,0.52,0.086,2023-04
NAM,internet_women,0.52,0.086,2023-05
NAM,internet_women,0.52,0.086,2023-06
NAM,internet_women,0.52,0.087,2023-07
NAM,internet_women,0.52,0.087,2023-08
NAM,internet_women,0.52,0.087,2023-09
NAM,internet_women,0.52,0.087,2023-10
NAM,internet_women,0.52,0.087,2023-11
NAM,internet_women,0.52,0.087,2023-12
NAM,internet_women,0.52,0.087,2024-01
NAM,internet_women,0.52,0.087,2024-02
NAM,internet_women,0.52,0.087,2024-03
NAM,internet_women,0.521,0.087,2024-04
NAM,internet_women,0.521,0.087,2024-05
NAM,internet_women,0.521,0.087,2024-06
NAM,internet_women,0.52,0.087,2024-07
NAM,internet_women,0.52,0.086,2024-08
NAM,internet_women,0.52,0.086,2024-09
