gid_0,outcome,predicted,predicted_error,date
MNE,internet_women,0.792,2.235,2019-01
MNE,internet_men,0.82,1.496,2019-01
MNE,mobile_fm_ratio,0.98,0.038,2019-01
MNE,mobile_women,0.916,1.626,2019-01
MNE,mobile_men,0.931,0.085,2019-01
MMR,internet_fm_ratio,0.87,0.046,2019-01
MMR,internet_women,0.434,0.587,2019-01
MMR,internet_men,0.46,0.453,2019-01
MMR,mobile_fm_ratio,0.945,0.041,2019-01
MMR,mobile_women,0.636,1.483,2019-01
MMR,mobile_men,0.749,0.085,2019-01
MLT,internet_fm_ratio,0.98,0.036,2019-01
MLT,internet_women,0.853,4.201,2019-01
MLT,internet_men,0.856,2.746,2019-01
MLT,mobile_fm_ratio,0.986,0.039,2019-01
MLT,mobile_women,0.923,0.482,2019-01
MLT,mobile_men,0.942,0.085,2019-01
MLI,internet_fm_ratio,0.454,0.077,2019-01
MLI,internet_women,0.154,0.37,2019-01
MLI,internet_men,0.353,0.312,2019-01
MLI,mobile_fm_ratio,0.686,0.04,2019-01
MLI,mobile_women,0.574,1.198,2019-01
MLI,mobile_men,0.812,0.068,2019-01
MKD,internet_fm_ratio,0.962,0.037,2019-01
MKD,internet_women,0.803,1.67,2019-01
MKD,internet_men,0.835,1.136,2019-01
MKD,mobile_fm_ratio,0.978,0.038,2019-01
MKD,mobile_women,0.89,1.525,2019-01
MKD,mobile_men,0.916,0.083,2019-01
MHL,internet_fm_ratio,0.965,0.051,2019-01
MHL,internet_women,0.589,0.806,2019-01
MHL,internet_men,0.584,0.593,2019-01
MHL,mobile_fm_ratio,0.946,0.042,2019-01
MHL,mobile_women,0.756,0.985,2019-01
MHL,mobile_men,0.763,0.081,2019-01
MEX,internet_fm_ratio,0.966,0.042,2019-01
MEX,internet_women,0.746,2.016,2019-01
MEX,internet_men,0.758,1.358,2019-01
MEX,mobile_fm_ratio,0.978,0.041,2019-01
MEX,mobile_women,0.785,0.659,2019-01
MEX,mobile_men,0.804,0.083,2019-01
MDV,internet_fm_ratio,1.129,0.043,2019-01
MDV,internet_women,0.752,1.95,2019-01
MDV,internet_men,0.804,1.324,2019-01
MDV,mobile_fm_ratio,0.99,0.041,2019-01
MDV,mobile_women,0.915,1.674,2019-01
MDV,mobile_men,0.939,0.085,2019-01
MDG,internet_fm_ratio,0.715,0.061,2019-01
MDG,internet_women,0.109,0.299,2019-01
MDG,internet_men,0.188,0.272,2019-01
MDG,mobile_fm_ratio,0.763,0.045,2019-01
MDG,mobile_women,0.37,0.622,2019-01
MDG,mobile_men,0.544,0.084,2019-01
MDA,internet_fm_ratio,0.99,0.041,2019-01
MDA,internet_women,0.773,1.428,2019-01
MDA,internet_men,0.721,0.983,2019-01
MDA,mobile_fm_ratio,1.003,0.04,2019-01
MDA,mobile_women,0.862,1.082,2019-01
MDA,mobile_men,0.847,0.09,2019-01
MAR,internet_fm_ratio,0.891,0.044,2019-01
MAR,internet_women,0.77,0.908,2019-01
MAR,internet_men,0.815,0.648,2019-01
MAR,mobile_fm_ratio,0.92,0.034,2019-01
MAR,mobile_women,0.806,1.799,2019-01
MAR,mobile_men,0.89,0.071,2019-01
LVA,internet_fm_ratio,1.012,0.04,2019-01
LVA,internet_women,0.873,3.091,2019-01
LVA,internet_men,0.869,2.043,2019-01
LVA,mobile_fm_ratio,1.004,0.041,2019-01
LVA,mobile_women,0.936,1.254,2019-01
LVA,mobile_men,0.926,0.092,2019-01
LUX,internet_fm_ratio,1.005,0.036,2019-01
LUX,internet_women,0.966,7.627,2019-01
LUX,internet_men,0.977,4.921,2019-01
LUX,mobile_fm_ratio,1.004,0.037,2019-01
LUX,mobile_women,0.926,1.032,2019-01
LUX,mobile_men,0.937,0.088,2019-01
LTU,internet_fm_ratio,0.999,0.04,2019-01
LTU,internet_women,0.811,3.607,2019-01
LTU,internet_men,0.831,2.369,2019-01
LTU,mobile_fm_ratio,1,0.04,2019-01
LTU,mobile_women,0.948,1.695,2019-01
LTU,mobile_men,0.952,0.091,2019-01
LSO,internet_fm_ratio,1.085,0.054,2019-01
LSO,internet_women,0.433,0.417,2019-01
LSO,internet_men,0.415,0.347,2019-01
LSO,mobile_fm_ratio,1.012,0.044,2019-01
LSO,mobile_women,0.771,0.741,2019-01
LSO,mobile_men,0.774,0.086,2019-01
LKA,internet_fm_ratio,0.934,0.044,2019-01
LKA,internet_women,0.559,1.416,2019-01
LKA,internet_men,0.628,0.979,2019-01
LKA,mobile_fm_ratio,0.984,0.039,2019-01
LKA,mobile_women,0.882,1.523,2019-01
LKA,mobile_men,0.907,0.082,2019-01
LIE,internet_fm_ratio,1.016,0.035,2019-01
LIE,internet_women,0.936,13.797,2019-01
LIE,internet_men,0.936,8.835,2019-01
LIE,mobile_fm_ratio,1.003,0.033,2019-01
LIE,mobile_women,0.94,1.336,2019-01
LIE,mobile_men,0.933,0.082,2019-01
LCA,internet_fm_ratio,1.016,0.039,2019-01
LCA,internet_women,0.744,1.53,2019-01
LCA,internet_men,0.766,1.051,2019-01
LCA,mobile_fm_ratio,1.012,0.042,2019-01
LCA,mobile_women,0.87,0.866,2019-01
LCA,mobile_men,0.855,0.088,2019-01
LBY,internet_fm_ratio,0.86,0.049,2019-01
LBY,internet_women,0.56,2.371,2019-01
LBY,internet_men,0.578,1.589,2019-01
LBY,mobile_fm_ratio,0.898,0.04,2019-01
LBY,mobile_women,0.811,1.556,2019-01
LBY,mobile_men,0.837,0.085,2019-01
LBR,internet_fm_ratio,0.58,0.061,2019-01
LBR,internet_women,0.233,0.274,2019-01
LBR,internet_men,0.353,0.251,2019-01
LBR,mobile_fm_ratio,0.792,0.042,2019-01
LBR,mobile_women,0.543,0.665,2019-01
LBR,mobile_men,0.65,0.086,2019-01
LBN,internet_fm_ratio,0.939,0.046,2019-01
LBN,internet_women,0.745,1.761,2019-01
LBN,internet_men,0.837,1.202,2019-01
LBN,mobile_fm_ratio,0.972,0.04,2019-01
LBN,mobile_women,0.883,2.296,2019-01
LBN,mobile_men,0.9,0.081,2019-01
LAO,internet_fm_ratio,0.897,0.047,2019-01
LAO,internet_women,0.415,0.843,2019-01
LAO,internet_men,0.476,0.609,2019-01
LAO,mobile_fm_ratio,0.883,0.041,2019-01
LAO,mobile_women,0.711,1.254,2019-01
LAO,mobile_men,0.804,0.084,2019-01
KWT,internet_fm_ratio,1.033,0.053,2019-01
KWT,internet_women,0.996,5.45,2019-01
KWT,internet_men,0.985,3.557,2019-01
KWT,mobile_fm_ratio,0.997,0.047,2019-01
KWT,mobile_women,0.985,2.333,2019-01
KWT,mobile_men,0.985,0.091,2019-01
KOR,internet_fm_ratio,0.981,0.031,2019-01
KOR,internet_women,0.969,4.287,2019-01
KOR,internet_men,0.962,2.793,2019-01
KOR,mobile_fm_ratio,0.972,0.034,2019-01
KOR,mobile_women,0.955,2.117,2019-01
KOR,mobile_men,0.957,0.08,2019-01
KIR,internet_fm_ratio,0.992,0.056,2019-01
KIR,internet_women,0.518,0.551,2019-01
KIR,internet_men,0.51,0.435,2019-01
KIR,mobile_fm_ratio,0.979,0.042,2019-01
KIR,mobile_women,0.679,0.989,2019-01
KIR,mobile_men,0.74,0.082,2019-01
KHM,internet_fm_ratio,0.915,0.045,2019-01
KHM,internet_women,0.541,0.53,2019-01
KHM,internet_men,0.578,0.408,2019-01
KHM,mobile_fm_ratio,0.933,0.039,2019-01
KHM,mobile_women,0.738,1.839,2019-01
KHM,mobile_men,0.754,0.082,2019-01
KGZ,internet_fm_ratio,0.961,0.054,2019-01
KGZ,internet_women,0.679,0.602,2019-01
KGZ,internet_men,0.8,0.462,2019-01
KGZ,mobile_fm_ratio,0.987,0.039,2019-01
KGZ,mobile_women,0.77,1.413,2019-01
KGZ,mobile_men,0.78,0.083,2019-01
KEN,internet_fm_ratio,0.816,0.056,2019-01
KEN,internet_women,0.251,0.581,2019-01
KEN,internet_men,0.339,0.448,2019-01
KEN,mobile_fm_ratio,0.977,0.04,2019-01
KEN,mobile_women,0.58,0.834,2019-01
KEN,mobile_men,0.583,0.08,2019-01
KAZ,internet_fm_ratio,0.998,0.051,2019-01
KAZ,internet_women,0.81,2.349,2019-01
KAZ,internet_men,0.83,1.573,2019-01
KAZ,mobile_fm_ratio,1.006,0.04,2019-01
KAZ,mobile_women,0.918,1.348,2019-01
KAZ,mobile_men,0.895,0.09,2019-01
JPN,internet_fm_ratio,0.974,0.036,2019-01
JPN,internet_women,0.935,4.312,2019-01
JPN,internet_men,0.937,2.813,2019-01
JPN,mobile_fm_ratio,0.994,0.036,2019-01
JPN,mobile_women,0.927,0.854,2019-01
JPN,mobile_men,0.936,0.082,2019-01
JOR,internet_fm_ratio,0.925,0.051,2019-01
JOR,internet_women,0.748,1.067,2019-01
JOR,internet_men,0.839,0.757,2019-01
JOR,mobile_fm_ratio,0.988,0.037,2019-01
JOR,mobile_women,0.857,2.271,2019-01
JOR,mobile_men,0.864,0.074,2019-01
JAM,internet_fm_ratio,1.022,0.041,2019-01
JAM,internet_women,0.74,1.098,2019-01
JAM,internet_men,0.772,0.783,2019-01
JAM,mobile_fm_ratio,1.013,0.045,2019-01
JAM,mobile_women,0.866,0.927,2019-01
JAM,mobile_men,0.846,0.093,2019-01
ITA,internet_fm_ratio,0.976,0.036,2019-01
ITA,internet_women,0.812,4.3,2019-01
ITA,internet_men,0.824,2.808,2019-01
ITA,mobile_fm_ratio,0.985,0.038,2019-01
ITA,mobile_women,0.916,1.111,2019-01
ITA,mobile_men,0.94,0.082,2019-01
ISR,internet_fm_ratio,0.997,0.053,2019-01
ISR,internet_women,0.869,4.115,2019-01
ISR,internet_men,0.876,2.698,2019-01
ISR,mobile_fm_ratio,0.99,0.04,2019-01
ISR,mobile_women,0.956,2.95,2019-01
ISR,mobile_men,0.96,0.087,2019-01
ISL,internet_fm_ratio,1.009,0.043,2019-01
ISL,internet_women,0.985,5.61,2019-01
ISL,internet_men,0.989,3.648,2019-01
ISL,mobile_fm_ratio,0.998,0.042,2019-01
ISL,mobile_women,0.902,1.363,2019-01
ISL,mobile_men,0.906,0.094,2019-01
IRQ,internet_fm_ratio,0.769,0.055,2019-01
IRQ,internet_women,0.495,1.129,2019-01
IRQ,internet_men,0.568,0.789,2019-01
IRQ,mobile_fm_ratio,0.832,0.034,2019-01
IRQ,mobile_women,0.697,1.832,2019-01
IRQ,mobile_men,0.769,0.06,2019-01
IRL,internet_fm_ratio,1.012,0.04,2019-01
IRL,internet_women,0.877,6.686,2019-01
IRL,internet_men,0.868,4.326,2019-01
IRL,mobile_fm_ratio,1.012,0.038,2019-01
IRL,mobile_women,0.899,0.663,2019-01
IRL,mobile_men,0.903,0.087,2019-01
IND,internet_fm_ratio,0.643,0.043,2019-01
IND,internet_women,0.324,0.762,2019-01
IND,internet_men,0.519,0.56,2019-01
IND,mobile_fm_ratio,0.669,0.036,2019-01
IND,mobile_women,0.599,1.19,2019-01
IND,mobile_men,0.902,0.069,2019-01
IDN,internet_fm_ratio,0.969,0.044,2019-01
IDN,internet_women,0.587,1.243,2019-01
IDN,internet_men,0.58,0.865,2019-01
IDN,mobile_fm_ratio,0.938,0.039,2019-01
IDN,mobile_women,0.773,0.823,2019-01
IDN,mobile_men,0.825,0.082,2019-01
HUN,internet_fm_ratio,0.982,0.039,2019-01
HUN,internet_women,0.811,3.206,2019-01
HUN,internet_men,0.846,2.113,2019-01
HUN,mobile_fm_ratio,0.993,0.039,2019-01
HUN,mobile_women,0.934,1.187,2019-01
HUN,mobile_men,0.922,0.086,2019-01
HTI,internet_fm_ratio,0.75,0.051,2019-01
HTI,internet_women,0.4,0.436,2019-01
HTI,internet_men,0.456,0.353,2019-01
HTI,mobile_fm_ratio,0.872,0.04,2019-01
HTI,mobile_women,0.645,0.22,2019-01
HTI,mobile_men,0.727,0.086,2019-01
HRV,internet_fm_ratio,0.978,0.04,2019-01
HRV,internet_women,0.792,2.976,2019-01
HRV,internet_men,0.829,1.972,2019-01
HRV,mobile_fm_ratio,0.997,0.041,2019-01
HRV,mobile_women,0.941,1.513,2019-01
HRV,mobile_men,0.941,0.087,2019-01
HND,internet_fm_ratio,1.02,0.048,2019-01
HND,internet_women,0.46,0.639,2019-01
HND,internet_men,0.479,0.486,2019-01
HND,mobile_fm_ratio,0.988,0.044,2019-01
HND,mobile_women,0.689,1.004,2019-01
HND,mobile_men,0.806,0.086,2019-01
GUY,internet_fm_ratio,0.953,0.047,2019-01
GUY,internet_women,0.705,1.427,2019-01
GUY,internet_men,0.753,0.985,2019-01
GUY,mobile_fm_ratio,1.005,0.041,2019-01
GUY,mobile_women,0.85,0.972,2019-01
GUY,mobile_men,0.846,0.083,2019-01
GTM,internet_fm_ratio,0.912,0.047,2019-01
GTM,internet_women,0.476,0.955,2019-01
GTM,internet_men,0.496,0.681,2019-01
GTM,mobile_fm_ratio,0.911,0.04,2019-01
GTM,mobile_women,0.684,0.735,2019-01
GTM,mobile_men,0.772,0.079,2019-01
GRD,internet_fm_ratio,0.986,0.044,2019-01
GRD,internet_women,0.771,1.453,2019-01
GRD,internet_men,0.77,1.002,2019-01
GRD,mobile_fm_ratio,1.029,0.041,2019-01
GRD,mobile_women,0.89,0.862,2019-01
GRD,mobile_men,0.866,0.086,2019-01
GRC,internet_fm_ratio,0.977,0.037,2019-01
GRC,internet_women,0.792,2.973,2019-01
GRC,internet_men,0.83,1.962,2019-01
GRC,mobile_fm_ratio,0.995,0.037,2019-01
GRC,mobile_women,0.93,2.219,2019-01
GRC,mobile_men,0.947,0.084,2019-01
GNQ,internet_fm_ratio,0.615,0.064,2019-01
GNQ,internet_women,0.397,1.299,2019-01
GNQ,internet_men,0.455,0.906,2019-01
GNQ,mobile_fm_ratio,0.774,0.044,2019-01
GNQ,mobile_women,0.705,1.182,2019-01
GNQ,mobile_men,0.767,0.079,2019-01
GNB,internet_fm_ratio,0.464,0.06,2019-01
GNB,internet_women,0.183,0.328,2019-01
GNB,internet_men,0.35,0.282,2019-01
GNB,mobile_fm_ratio,0.724,0.038,2019-01
GNB,mobile_women,0.576,1.368,2019-01
GNB,mobile_men,0.767,0.073,2019-01
GMB,internet_fm_ratio,0.746,0.072,2019-01
GMB,internet_women,0.481,0.377,2019-01
GMB,internet_men,0.648,0.336,2019-01
GMB,mobile_fm_ratio,0.88,0.045,2019-01
GMB,mobile_women,0.73,0.771,2019-01
GMB,mobile_men,0.826,0.084,2019-01
GIN,internet_fm_ratio,0.53,0.061,2019-01
GIN,internet_women,0.209,0.374,2019-01
GIN,internet_men,0.371,0.307,2019-01
GIN,mobile_fm_ratio,0.796,0.038,2019-01
GIN,mobile_women,0.636,0.974,2019-01
GIN,mobile_men,0.818,0.077,2019-01
GHA,internet_fm_ratio,0.667,0.057,2019-01
GHA,internet_women,0.366,0.639,2019-01
GHA,internet_men,0.499,0.484,2019-01
GHA,mobile_fm_ratio,0.889,0.04,2019-01
GHA,mobile_women,0.689,0.626,2019-01
GHA,mobile_men,0.806,0.082,2019-01
GEO,internet_fm_ratio,0.992,0.042,2019-01
GEO,internet_women,0.783,1.513,2019-01
GEO,internet_men,0.777,1.036,2019-01
GEO,mobile_fm_ratio,0.995,0.039,2019-01
GEO,mobile_women,0.89,1.556,2019-01
GEO,mobile_men,0.869,0.087,2019-01
GBR,internet_fm_ratio,1.001,0.04,2019-01
GBR,internet_women,0.925,4.691,2019-01
GBR,internet_men,0.94,3.06,2019-01
GBR,mobile_fm_ratio,0.994,0.04,2019-01
GBR,mobile_women,0.943,1.217,2019-01
GBR,mobile_men,0.927,0.088,2019-01
GAB,internet_fm_ratio,0.84,0.058,2019-01
GAB,internet_women,0.622,1.376,2019-01
GAB,internet_men,0.708,0.956,2019-01
GAB,mobile_fm_ratio,0.992,0.043,2019-01
GAB,mobile_women,0.843,1.412,2019-01
GAB,mobile_men,0.854,0.084,2019-01
FSM,internet_fm_ratio,0.995,0.05,2019-01
FSM,internet_women,0.583,0.524,2019-01
FSM,internet_men,0.538,0.41,2019-01
FSM,mobile_fm_ratio,0.977,0.039,2019-01
FSM,mobile_women,0.716,0.981,2019-01
FSM,mobile_men,0.791,0.081,2019-01
FRA,internet_fm_ratio,0.985,0.042,2019-01
FRA,internet_women,0.839,4.677,2019-01
FRA,internet_men,0.859,3.05,2019-01
FRA,mobile_fm_ratio,0.991,0.039,2019-01
FRA,mobile_women,0.933,1.302,2019-01
FRA,mobile_men,0.952,0.087,2019-01
FJI,internet_fm_ratio,0.97,0.048,2019-01
FJI,internet_women,0.768,1.313,2019-01
FJI,internet_men,0.824,0.915,2019-01
FJI,mobile_fm_ratio,0.976,0.04,2019-01
FJI,mobile_women,0.828,1.146,2019-01
FJI,mobile_men,0.84,0.082,2019-01
FIN,internet_fm_ratio,1.005,0.038,2019-01
FIN,internet_women,0.91,4.86,2019-01
FIN,internet_men,0.899,3.168,2019-01
FIN,mobile_fm_ratio,0.998,0.04,2019-01
FIN,mobile_women,0.938,1.679,2019-01
FIN,mobile_men,0.937,0.09,2019-01
ETH,internet_fm_ratio,0.516,0.065,2019-01
ETH,internet_women,0.12,0.366,2019-01
ETH,internet_men,0.205,0.316,2019-01
ETH,mobile_fm_ratio,0.658,0.041,2019-01
ETH,mobile_women,0.419,0.892,2019-01
ETH,mobile_men,0.659,0.082,2019-01
EST,internet_fm_ratio,1.006,0.041,2019-01
EST,internet_women,0.905,3.57,2019-01
EST,internet_men,0.898,2.35,2019-01
EST,mobile_fm_ratio,0.999,0.041,2019-01
EST,mobile_women,0.962,1.645,2019-01
EST,mobile_men,0.969,0.091,2019-01
ESP,internet_fm_ratio,0.989,0.037,2019-01
ESP,internet_women,0.905,4.082,2019-01
ESP,internet_men,0.893,2.671,2019-01
ESP,mobile_fm_ratio,0.999,0.039,2019-01
ESP,mobile_women,0.939,1.124,2019-01
ESP,mobile_men,0.956,0.087,2019-01
ERI,internet_fm_ratio,0.531,0.058,2019-01
ERI,internet_women,0.082,0.305,2019-01
ERI,internet_men,0.184,0.266,2019-01
ERI,mobile_fm_ratio,0.647,0.036,2019-01
ERI,mobile_women,0.412,1.055,2019-01
ERI,mobile_men,0.641,0.067,2019-01
EGY,internet_fm_ratio,0.844,0.053,2019-01
EGY,internet_women,0.6,1.239,2019-01
EGY,internet_men,0.716,0.864,2019-01
EGY,mobile_fm_ratio,0.907,0.038,2019-01
EGY,mobile_women,0.863,1.615,2019-01
EGY,mobile_men,0.894,0.078,2019-01
ECU,internet_fm_ratio,0.983,0.044,2019-01
ECU,internet_women,0.736,1.202,2019-01
ECU,internet_men,0.717,0.84,2019-01
ECU,mobile_fm_ratio,0.992,0.042,2019-01
ECU,mobile_women,0.765,1.108,2019-01
ECU,mobile_men,0.789,0.084,2019-01
DZA,internet_fm_ratio,0.875,0.053,2019-01
DZA,internet_women,0.633,1.247,2019-01
DZA,internet_men,0.683,0.875,2019-01
DZA,mobile_fm_ratio,0.923,0.039,2019-01
DZA,mobile_women,0.818,2.106,2019-01
DZA,mobile_men,0.921,0.076,2019-01
DOM,internet_fm_ratio,1.012,0.049,2019-01
DOM,internet_women,0.702,1.824,2019-01
DOM,internet_men,0.723,1.244,2019-01
DOM,mobile_fm_ratio,1.006,0.046,2019-01
DOM,mobile_women,0.812,0.785,2019-01
DOM,mobile_men,0.804,0.089,2019-01
DNK,internet_fm_ratio,1.006,0.041,2019-01
DNK,internet_women,0.979,5.797,2019-01
DNK,internet_men,0.976,3.762,2019-01
DNK,mobile_fm_ratio,0.999,0.039,2019-01
DNK,mobile_women,0.903,1.231,2019-01
DNK,mobile_men,0.913,0.089,2019-01
DJI,internet_fm_ratio,0.795,0.05,2019-01
DJI,internet_women,0.507,0.585,2019-01
DJI,internet_men,0.625,0.45,2019-01
DJI,mobile_fm_ratio,0.845,0.038,2019-01
DJI,mobile_women,0.64,1.066,2019-01
DJI,mobile_men,0.729,0.078,2019-01
DEU,internet_fm_ratio,0.978,0.038,2019-01
DEU,internet_women,0.882,5.519,2019-01
DEU,internet_men,0.898,3.581,2019-01
DEU,mobile_fm_ratio,0.977,0.037,2019-01
DEU,mobile_women,0.911,1.015,2019-01
DEU,mobile_men,0.92,0.086,2019-01
CZE,internet_fm_ratio,0.972,0.041,2019-01
CZE,internet_women,0.823,3.862,2019-01
CZE,internet_men,0.847,2.533,2019-01
CZE,mobile_fm_ratio,0.992,0.039,2019-01
CZE,mobile_women,0.938,1.103,2019-01
CZE,mobile_men,0.95,0.087,2019-01
CYP,internet_fm_ratio,1.001,0.036,2019-01
CYP,internet_women,0.863,3.945,2019-01
CYP,internet_men,0.874,2.58,2019-01
CYP,mobile_fm_ratio,0.991,0.037,2019-01
CYP,mobile_women,0.967,2.204,2019-01
CYP,mobile_men,0.963,0.085,2019-01
CRI,internet_fm_ratio,1.006,0.041,2019-01
CRI,internet_women,0.803,2.026,2019-01
CRI,internet_men,0.812,1.365,2019-01
CRI,mobile_fm_ratio,1.012,0.041,2019-01
CRI,mobile_women,0.876,0.231,2019-01
CRI,mobile_men,0.838,0.085,2019-01
CPV,internet_fm_ratio,0.965,0.043,2019-01
CPV,internet_women,0.639,0.869,2019-01
CPV,internet_men,0.668,0.629,2019-01
CPV,mobile_fm_ratio,0.975,0.042,2019-01
CPV,mobile_women,0.738,0.51,2019-01
CPV,mobile_men,0.761,0.088,2019-01
COM,internet_fm_ratio,0.678,0.062,2019-01
COM,internet_women,0.233,0.475,2019-01
COM,internet_men,0.299,0.385,2019-01
COM,mobile_fm_ratio,0.852,0.04,2019-01
COM,mobile_women,0.507,1.064,2019-01
COM,mobile_men,0.765,0.076,2019-01
COL,internet_fm_ratio,0.993,0.041,2019-01
COL,internet_women,0.737,1.51,2019-01
COL,internet_men,0.726,1.034,2019-01
COL,mobile_fm_ratio,1.015,0.042,2019-01
COL,mobile_women,0.813,1.33,2019-01
COL,mobile_men,0.797,0.087,2019-01
COG,internet_fm_ratio,0.696,0.065,2019-01
COG,internet_women,0.19,0.474,2019-01
COG,internet_men,0.26,0.388,2019-01
COG,mobile_fm_ratio,0.892,0.045,2019-01
COG,mobile_women,0.459,1.729,2019-01
COG,mobile_men,0.693,0.079,2019-01
COD,internet_fm_ratio,0.445,0.08,2019-01
COD,internet_women,0.088,0.271,2019-01
COD,internet_men,0.196,0.257,2019-01
COD,mobile_fm_ratio,0.636,0.041,2019-01
COD,mobile_women,0.388,0.728,2019-01
COD,mobile_men,0.563,0.075,2019-01
CMR,internet_fm_ratio,0.658,0.065,2019-01
CMR,internet_women,0.303,0.504,2019-01
CMR,internet_men,0.4,0.396,2019-01
CMR,mobile_fm_ratio,0.828,0.04,2019-01
CMR,mobile_women,0.612,0.943,2019-01
CMR,mobile_men,0.778,0.077,2019-01
CIV,internet_fm_ratio,0.604,0.063,2019-01
CIV,internet_women,0.288,0.629,2019-01
CIV,internet_men,0.445,0.474,2019-01
CIV,mobile_fm_ratio,0.85,0.039,2019-01
CIV,mobile_women,0.627,0.841,2019-01
CIV,mobile_men,0.787,0.073,2019-01
CHN,internet_fm_ratio,0.943,0.038,2019-01
CHN,internet_women,0.775,1.666,2019-01
CHN,internet_men,0.782,1.135,2019-01
CHN,mobile_fm_ratio,0.95,0.039,2019-01
CHN,mobile_women,0.91,1.034,2019-01
CHN,mobile_men,0.923,0.084,2019-01
CHL,internet_fm_ratio,0.981,0.039,2019-01
CHL,internet_women,0.846,2.438,2019-01
CHL,internet_men,0.857,1.624,2019-01
CHL,mobile_fm_ratio,1.034,0.038,2019-01
CHL,mobile_women,0.936,1.441,2019-01
CHL,mobile_men,0.889,0.084,2019-01
CHE,internet_fm_ratio,0.989,0.038,2019-01
CHE,internet_women,0.936,6.668,2019-01
CHE,internet_men,0.939,4.311,2019-01
CHE,mobile_fm_ratio,0.994,0.037,2019-01
CHE,mobile_women,0.94,1.325,2019-01
CHE,mobile_men,0.934,0.086,2019-01
CAN,internet_fm_ratio,1.002,0.039,2019-01
CAN,internet_women,0.927,4.837,2019-01
CAN,internet_men,0.935,3.151,2019-01
CAN,mobile_fm_ratio,0.999,0.039,2019-01
CAN,mobile_women,0.937,1.086,2019-01
CAN,mobile_men,0.928,0.089,2019-01
CAF,internet_fm_ratio,0.445,0.074,2019-01
CAF,internet_women,0.045,0.239,2019-01
CAF,internet_men,0.082,0.22,2019-01
CAF,mobile_fm_ratio,0.578,0.038,2019-01
CAF,mobile_women,0.256,1.15,2019-01
CAF,mobile_men,0.45,0.071,2019-01
BWA,internet_fm_ratio,0.94,0.052,2019-01
BWA,internet_women,0.629,1.53,2019-01
BWA,internet_men,0.678,1.053,2019-01
BWA,mobile_fm_ratio,0.966,0.042,2019-01
BWA,mobile_women,0.842,1.81,2019-01
BWA,mobile_men,0.792,0.088,2019-01
BTN,internet_fm_ratio,0.894,0.039,2019-01
BTN,internet_women,0.646,1.165,2019-01
BTN,internet_men,0.751,0.818,2019-01
BTN,mobile_fm_ratio,0.921,0.039,2019-01
BTN,mobile_women,0.807,1.667,2019-01
BTN,mobile_men,0.876,0.083,2019-01
BRN,internet_fm_ratio,1.049,0.042,2019-01
BRN,internet_women,0.987,6.267,2019-01
BRN,internet_men,0.931,4.061,2019-01
BRN,mobile_fm_ratio,1.047,0.04,2019-01
BRN,mobile_women,0.944,2.332,2019-01
BRN,mobile_men,0.92,0.088,2019-01
BRB,internet_fm_ratio,1.049,0.043,2019-01
BRB,internet_women,0.823,1.61,2019-01
BRB,internet_men,0.804,1.112,2019-01
BRB,mobile_fm_ratio,1.014,0.047,2019-01
BRB,mobile_women,0.87,0.881,2019-01
BRB,mobile_men,0.834,0.097,2019-01
BRA,internet_fm_ratio,1.022,0.041,2019-01
BRA,internet_women,0.761,1.512,2019-01
BRA,internet_men,0.744,1.038,2019-01
BRA,mobile_fm_ratio,1.021,0.041,2019-01
BRA,mobile_women,0.867,0.94,2019-01
BRA,mobile_men,0.836,0.087,2019-01
BOL,internet_fm_ratio,0.967,0.049,2019-01
BOL,internet_women,0.583,0.943,2019-01
BOL,internet_men,0.551,0.675,2019-01
BOL,mobile_fm_ratio,0.975,0.04,2019-01
BOL,mobile_women,0.77,1.211,2019-01
BOL,mobile_men,0.808,0.081,2019-01
BLZ,internet_fm_ratio,0.995,0.045,2019-01
BLZ,internet_women,0.669,0.947,2019-01
BLZ,internet_men,0.708,0.679,2019-01
BLZ,mobile_fm_ratio,1.023,0.042,2019-01
BLZ,mobile_women,0.805,0.797,2019-01
BLZ,mobile_men,0.802,0.085,2019-01
BLR,internet_fm_ratio,1.003,0.036,2019-01
BLR,internet_women,0.819,1.93,2019-01
BLR,internet_men,0.832,1.299,2019-01
BLR,mobile_fm_ratio,1.009,0.038,2019-01
BLR,mobile_women,0.936,1.937,2019-01
BLR,mobile_men,0.945,0.092,2019-01
BIH,internet_fm_ratio,0.945,0.038,2019-01
BIH,internet_women,0.75,1.559,2019-01
BIH,internet_men,0.793,1.067,2019-01
BIH,mobile_fm_ratio,0.978,0.039,2019-01
BIH,mobile_women,0.877,1.078,2019-01
BIH,mobile_men,0.931,0.081,2019-01
BHS,internet_fm_ratio,1.011,0.038,2019-01
BHS,internet_women,0.897,3.253,2019-01
BHS,internet_men,0.884,2.143,2019-01
BHS,mobile_fm_ratio,1.01,0.041,2019-01
BHS,mobile_women,0.878,0.866,2019-01
BHS,mobile_men,0.876,0.091,2019-01
BHR,internet_fm_ratio,0.991,0.047,2019-01
BHR,internet_women,0.997,4.673,2019-01
BHR,internet_men,0.988,3.047,2019-01
BHR,mobile_fm_ratio,0.987,0.04,2019-01
BHR,mobile_women,0.984,2.529,2019-01
BHR,mobile_men,0.986,0.082,2019-01
BGR,internet_fm_ratio,0.99,0.039,2019-01
BGR,internet_women,0.793,2.313,2019-01
BGR,internet_men,0.797,1.545,2019-01
BGR,mobile_fm_ratio,0.996,0.04,2019-01
