gid_0,gid_1,outcome,predicted,predicted_error,date
TZA,TZA.16_1,mobile_fm_ratio,0.668,0.102,2015-01
TZA,TZA.16_1,internet_women,0.061,0.047,2015-01
TZA,TZA.16_1,internet_men,0.169,0.064,2015-01
TZA,TZA.16_1,internet_fm_ratio,0.373,0.134,2015-01
TZA,TZA.16_1,mobile_women,0.456,0.091,2016-01
TZA,TZA.16_1,mobile_men,0.698,0.061,2016-01
TZA,TZA.16_1,mobile_fm_ratio,0.687,0.102,2016-01
TZA,TZA.16_1,internet_women,0.072,0.049,2016-01
TZA,TZA.16_1,internet_men,0.201,0.065,2016-01
TZA,TZA.16_1,internet_fm_ratio,0.382,0.135,2016-01
TZA,TZA.16_1,mobile_women,0.473,0.093,2017-01
TZA,TZA.16_1,mobile_men,0.703,0.062,2017-01
TZA,TZA.16_1,mobile_fm_ratio,0.697,0.102,2017-01
TZA,TZA.16_1,internet_women,0.083,0.05,2017-01
TZA,TZA.16_1,internet_men,0.22,0.067,2017-01
TZA,TZA.16_1,internet_fm_ratio,0.396,0.137,2017-01
TZA,TZA.16_1,mobile_women,0.487,0.094,2018-01
TZA,TZA.16_1,mobile_men,0.713,0.063,2018-01
TZA,TZA.16_1,mobile_fm_ratio,0.708,0.102,2018-01
TZA,TZA.16_1,internet_women,0.101,0.052,2018-01
TZA,TZA.16_1,internet_men,0.244,0.069,2018-01
TZA,TZA.16_1,internet_fm_ratio,0.429,0.138,2018-01
TZA,TZA.16_1,mobile_women,0.516,0.096,2019-01
TZA,TZA.16_1,mobile_men,0.726,0.063,2019-01
TZA,TZA.16_1,mobile_fm_ratio,0.73,0.102,2019-01
TZA,TZA.16_1,internet_women,0.129,0.055,2019-01
TZA,TZA.16_1,internet_men,0.281,0.072,2019-01
TZA,TZA.16_1,internet_fm_ratio,0.433,0.14,2019-01
TZA,TZA.16_1,mobile_women,0.515,0.098,2020-01
TZA,TZA.16_1,mobile_men,0.723,0.064,2020-01
TZA,TZA.16_1,mobile_fm_ratio,0.738,0.102,2020-01
TZA,TZA.16_1,internet_women,0.142,0.057,2020-01
TZA,TZA.16_1,internet_men,0.291,0.071,2020-01
TZA,TZA.16_1,internet_fm_ratio,0.441,0.142,2020-01
TZA,TZA.16_1,mobile_women,0.524,0.099,2021-01
TZA,TZA.16_1,mobile_men,0.734,0.066,2021-01
TZA,TZA.16_1,mobile_fm_ratio,0.756,0.102,2021-01
TZA,TZA.16_1,internet_women,0.164,0.061,2021-01
TZA,TZA.16_1,internet_men,0.338,0.074,2021-01
TZA,TZA.16_1,internet_fm_ratio,0.455,0.144,2021-01
TZA,TZA.16_1,mobile_women,0.437,0.101,2022-01
TZA,TZA.16_1,mobile_men,0.684,0.066,2022-01
TZA,TZA.16_1,mobile_fm_ratio,0.726,0.102,2022-01
TZA,TZA.16_1,internet_women,0.159,0.061,2022-01
TZA,TZA.16_1,internet_men,0.324,0.071,2022-01
TZA,TZA.16_1,internet_fm_ratio,0.433,0.145,2022-01
TZA,TZA.16_1,mobile_women,0.438,0.103,2023-01
TZA,TZA.16_1,mobile_men,0.682,0.067,2023-01
TZA,TZA.16_1,mobile_fm_ratio,0.728,0.102,2023-01
TZA,TZA.16_1,internet_women,0.164,0.061,2023-01
TZA,TZA.16_1,internet_men,0.333,0.07,2023-01
TZA,TZA.16_1,internet_fm_ratio,0.435,0.145,2023-01
TZA,TZA.16_1,mobile_women,0.462,0.104,2024-01
TZA,TZA.16_1,mobile_men,0.684,0.067,2024-01
TZA,TZA.16_1,mobile_fm_ratio,0.74,0.102,2024-01
TZA,TZA.16_1,internet_women,0.17,0.06,2024-01
TZA,TZA.16_1,internet_men,0.317,0.077,2024-01
TZA,TZA.16_1,internet_fm_ratio,0.505,0.149,2024-01
TZA,TZA.16_1,mobile_women,0.472,0.104,2024-02
TZA,TZA.16_1,mobile_men,0.717,0.067,2024-02
TZA,TZA.16_1,mobile_fm_ratio,0.742,0.102,2024-02
TZA,TZA.16_1,internet_women,0.174,0.061,2024-02
TZA,TZA.16_1,internet_men,0.324,0.077,2024-02
TZA,TZA.16_1,internet_fm_ratio,0.512,0.149,2024-02
TZA,TZA.16_1,mobile_women,0.468,0.104,2024-03
TZA,TZA.16_1,mobile_men,0.684,0.067,2024-03
TZA,TZA.16_1,mobile_fm_ratio,0.743,0.102,2024-03
TZA,TZA.16_1,internet_women,0.175,0.062,2024-03
TZA,TZA.16_1,internet_men,0.318,0.077,2024-03
TZA,TZA.16_1,internet_fm_ratio,0.513,0.149,2024-03
TZA,TZA.16_1,mobile_women,0.476,0.104,2024-04
TZA,TZA.16_1,mobile_men,0.718,0.068,2024-04
TZA,TZA.16_1,mobile_fm_ratio,0.744,0.102,2024-04
TZA,TZA.16_1,internet_women,0.176,0.062,2024-04
TZA,TZA.16_1,internet_men,0.325,0.078,2024-04
TZA,TZA.16_1,internet_fm_ratio,0.514,0.15,2024-04
TZA,TZA.16_1,mobile_women,0.537,0.104,2024-05
TZA,TZA.16_1,mobile_men,0.721,0.068,2024-05
TZA,TZA.16_1,mobile_fm_ratio,0.754,0.102,2024-05
TZA,TZA.16_1,internet_women,0.178,0.062,2024-05
TZA,TZA.16_1,internet_men,0.328,0.078,2024-05
TZA,TZA.16_1,internet_fm_ratio,0.515,0.15,2024-05
TZA,TZA.16_1,mobile_women,0.544,0.104,2024-06
TZA,TZA.16_1,mobile_men,0.725,0.068,2024-06
TZA,TZA.16_1,mobile_fm_ratio,0.784,0.102,2024-06
TZA,TZA.16_1,internet_women,0.189,0.063,2024-06
TZA,TZA.16_1,internet_men,0.348,0.078,2024-06
TZA,TZA.16_1,internet_fm_ratio,0.551,0.15,2024-06
TZA,TZA.16_1,mobile_women,0.477,0.104,2024-07
TZA,TZA.16_1,mobile_men,0.721,0.068,2024-07
TZA,TZA.16_1,mobile_fm_ratio,0.745,0.102,2024-07
TZA,TZA.16_1,internet_women,0.185,0.063,2024-07
TZA,TZA.16_1,internet_men,0.345,0.078,2024-07
TZA,TZA.16_1,internet_fm_ratio,0.517,0.15,2024-07
TZA,TZA.16_1,mobile_women,0.459,0.104,2024-08
TZA,TZA.16_1,mobile_men,0.688,0.067,2024-08
TZA,TZA.16_1,mobile_fm_ratio,0.745,0.102,2024-08
TZA,TZA.16_1,internet_women,0.19,0.065,2024-08
TZA,TZA.16_1,internet_men,0.347,0.076,2024-08
TZA,TZA.16_1,internet_fm_ratio,0.521,0.149,2024-08
TZA,TZA.16_1,mobile_women,0.463,0.104,2024-09
TZA,TZA.16_1,mobile_men,0.701,0.067,2024-09
TZA,TZA.16_1,mobile_fm_ratio,0.745,0.102,2024-09
TZA,TZA.16_1,internet_women,0.226,0.068,2024-09
TZA,TZA.16_1,internet_men,0.373,0.076,2024-09
TZA,TZA.16_1,internet_fm_ratio,0.534,0.149,2024-09
TZA,TZA.16_1,mobile_women,0.495,0.104,2024-10
TZA,TZA.16_1,mobile_men,0.743,0.068,2024-10
TZA,TZA.16_1,mobile_fm_ratio,0.749,0.102,2024-10
TZA,TZA.16_1,internet_women,0.244,0.076,2024-10
TZA,TZA.16_1,internet_men,0.393,0.078,2024-10
TZA,TZA.16_1,internet_fm_ratio,0.579,0.15,2024-10
TZA,TZA.16_1,mobile_women,0.577,0.104,2024-11
TZA,TZA.16_1,mobile_men,0.752,0.068,2024-11
TZA,TZA.16_1,mobile_fm_ratio,0.798,0.102,2024-11
TZA,TZA.16_1,internet_women,0.282,0.081,2024-11
TZA,TZA.16_1,internet_men,0.415,0.079,2024-11
TZA,TZA.16_1,internet_fm_ratio,0.638,0.151,2024-11
TZA,TZA.17_1,mobile_women,0.547,0.089,2015-01
TZA,TZA.17_1,mobile_men,0.708,0.061,2015-01
TZA,TZA.17_1,mobile_fm_ratio,0.761,0.094,2015-01
TZA,TZA.17_1,internet_women,0.08,0.046,2015-01
TZA,TZA.17_1,internet_men,0.202,0.067,2015-01
TZA,TZA.17_1,internet_fm_ratio,0.331,0.133,2015-01
TZA,TZA.17_1,mobile_women,0.559,0.091,2016-01
TZA,TZA.17_1,mobile_men,0.71,0.061,2016-01
TZA,TZA.17_1,mobile_fm_ratio,0.775,0.094,2016-01
TZA,TZA.17_1,internet_women,0.096,0.047,2016-01
TZA,TZA.17_1,internet_men,0.219,0.068,2016-01
TZA,TZA.17_1,internet_fm_ratio,0.37,0.135,2016-01
TZA,TZA.17_1,mobile_women,0.565,0.092,2017-01
TZA,TZA.17_1,mobile_men,0.714,0.062,2017-01
TZA,TZA.17_1,mobile_fm_ratio,0.782,0.094,2017-01
TZA,TZA.17_1,internet_women,0.108,0.049,2017-01
TZA,TZA.17_1,internet_men,0.237,0.07,2017-01
TZA,TZA.17_1,internet_fm_ratio,0.385,0.137,2017-01
TZA,TZA.17_1,mobile_women,0.576,0.094,2018-01
TZA,TZA.17_1,mobile_men,0.717,0.063,2018-01
TZA,TZA.17_1,mobile_fm_ratio,0.801,0.094,2018-01
TZA,TZA.17_1,internet_women,0.122,0.051,2018-01
TZA,TZA.17_1,internet_men,0.258,0.071,2018-01
TZA,TZA.17_1,internet_fm_ratio,0.402,0.138,2018-01
TZA,TZA.17_1,mobile_women,0.589,0.096,2019-01
TZA,TZA.17_1,mobile_men,0.72,0.064,2019-01
TZA,TZA.17_1,mobile_fm_ratio,0.81,0.094,2019-01
TZA,TZA.17_1,internet_women,0.144,0.053,2019-01
TZA,TZA.17_1,internet_men,0.291,0.075,2019-01
TZA,TZA.17_1,internet_fm_ratio,0.426,0.14,2019-01
TZA,TZA.17_1,mobile_women,0.588,0.097,2020-01
TZA,TZA.17_1,mobile_men,0.717,0.065,2020-01
TZA,TZA.17_1,mobile_fm_ratio,0.828,0.094,2020-01
TZA,TZA.17_1,internet_women,0.155,0.055,2020-01
TZA,TZA.17_1,internet_men,0.3,0.074,2020-01
TZA,TZA.17_1,internet_fm_ratio,0.467,0.142,2020-01
TZA,TZA.17_1,mobile_women,0.59,0.099,2021-01
TZA,TZA.17_1,mobile_men,0.724,0.066,2021-01
TZA,TZA.17_1,mobile_fm_ratio,0.825,0.094,2021-01
TZA,TZA.17_1,internet_women,0.169,0.058,2021-01
TZA,TZA.17_1,internet_men,0.317,0.077,2021-01
TZA,TZA.17_1,internet_fm_ratio,0.473,0.144,2021-01
TZA,TZA.17_1,mobile_women,0.548,0.101,2022-01
TZA,TZA.17_1,mobile_men,0.706,0.067,2022-01
TZA,TZA.17_1,mobile_fm_ratio,0.801,0.094,2022-01
TZA,TZA.17_1,internet_women,0.159,0.058,2022-01
TZA,TZA.17_1,internet_men,0.297,0.074,2022-01
TZA,TZA.17_1,internet_fm_ratio,0.429,0.145,2022-01
TZA,TZA.17_1,mobile_women,0.55,0.103,2023-01
TZA,TZA.17_1,mobile_men,0.704,0.067,2023-01
TZA,TZA.17_1,mobile_fm_ratio,0.803,0.094,2023-01
TZA,TZA.17_1,internet_women,0.164,0.058,2023-01
TZA,TZA.17_1,internet_men,0.305,0.073,2023-01
TZA,TZA.17_1,internet_fm_ratio,0.432,0.145,2023-01
TZA,TZA.17_1,mobile_women,0.581,0.104,2024-01
TZA,TZA.17_1,mobile_men,0.713,0.067,2024-01
TZA,TZA.17_1,mobile_fm_ratio,0.815,0.094,2024-01
TZA,TZA.17_1,internet_women,0.194,0.062,2024-01
TZA,TZA.17_1,internet_men,0.325,0.08,2024-01
TZA,TZA.17_1,internet_fm_ratio,0.521,0.148,2024-01
TZA,TZA.17_1,mobile_women,0.59,0.104,2024-02
TZA,TZA.17_1,mobile_men,0.742,0.068,2024-02
TZA,TZA.17_1,mobile_fm_ratio,0.817,0.094,2024-02
TZA,TZA.17_1,internet_women,0.197,0.063,2024-02
TZA,TZA.17_1,internet_men,0.331,0.08,2024-02
TZA,TZA.17_1,internet_fm_ratio,0.526,0.149,2024-02
TZA,TZA.17_1,mobile_women,0.586,0.104,2024-03
TZA,TZA.17_1,mobile_men,0.713,0.068,2024-03
TZA,TZA.17_1,mobile_fm_ratio,0.818,0.094,2024-03
TZA,TZA.17_1,internet_women,0.198,0.063,2024-03
TZA,TZA.17_1,internet_men,0.326,0.08,2024-03
TZA,TZA.17_1,internet_fm_ratio,0.526,0.149,2024-03
TZA,TZA.17_1,mobile_women,0.594,0.104,2024-04
TZA,TZA.17_1,mobile_men,0.742,0.068,2024-04
TZA,TZA.17_1,mobile_fm_ratio,0.819,0.094,2024-04
TZA,TZA.17_1,internet_women,0.199,0.064,2024-04
TZA,TZA.17_1,internet_men,0.332,0.081,2024-04
TZA,TZA.17_1,internet_fm_ratio,0.527,0.149,2024-04
TZA,TZA.17_1,mobile_women,0.6,0.104,2024-05
TZA,TZA.17_1,mobile_men,0.745,0.068,2024-05
TZA,TZA.17_1,mobile_fm_ratio,0.82,0.094,2024-05
TZA,TZA.17_1,internet_women,0.202,0.064,2024-05
TZA,TZA.17_1,internet_men,0.336,0.081,2024-05
TZA,TZA.17_1,internet_fm_ratio,0.528,0.15,2024-05
TZA,TZA.17_1,mobile_women,0.611,0.104,2024-06
TZA,TZA.17_1,mobile_men,0.758,0.068,2024-06
TZA,TZA.17_1,mobile_fm_ratio,0.818,0.094,2024-06
TZA,TZA.17_1,internet_women,0.203,0.063,2024-06
TZA,TZA.17_1,internet_men,0.347,0.081,2024-06
TZA,TZA.17_1,internet_fm_ratio,0.557,0.15,2024-06
TZA,TZA.17_1,mobile_women,0.599,0.104,2024-07
TZA,TZA.17_1,mobile_men,0.745,0.068,2024-07
TZA,TZA.17_1,mobile_fm_ratio,0.812,0.094,2024-07
TZA,TZA.17_1,internet_women,0.196,0.062,2024-07
TZA,TZA.17_1,internet_men,0.338,0.08,2024-07
TZA,TZA.17_1,internet_fm_ratio,0.522,0.149,2024-07
TZA,TZA.17_1,mobile_women,0.583,0.104,2024-08
TZA,TZA.17_1,mobile_men,0.727,0.068,2024-08
TZA,TZA.17_1,mobile_fm_ratio,0.815,0.094,2024-08
TZA,TZA.17_1,internet_women,0.203,0.064,2024-08
TZA,TZA.17_1,internet_men,0.343,0.079,2024-08
TZA,TZA.17_1,internet_fm_ratio,0.525,0.149,2024-08
TZA,TZA.17_1,mobile_women,0.587,0.104,2024-09
TZA,TZA.17_1,mobile_men,0.739,0.068,2024-09
TZA,TZA.17_1,mobile_fm_ratio,0.819,0.094,2024-09
TZA,TZA.17_1,internet_women,0.219,0.067,2024-09
TZA,TZA.17_1,internet_men,0.372,0.079,2024-09
TZA,TZA.17_1,internet_fm_ratio,0.536,0.149,2024-09
TZA,TZA.17_1,mobile_women,0.604,0.104,2024-10
TZA,TZA.17_1,mobile_men,0.765,0.068,2024-10
TZA,TZA.17_1,mobile_fm_ratio,0.814,0.094,2024-10
TZA,TZA.17_1,internet_women,0.207,0.064,2024-10
TZA,TZA.17_1,internet_men,0.353,0.081,2024-10
TZA,TZA.17_1,internet_fm_ratio,0.529,0.149,2024-10
TZA,TZA.17_1,mobile_women,0.619,0.104,2024-11
TZA,TZA.17_1,mobile_men,0.746,0.068,2024-11
TZA,TZA.17_1,mobile_fm_ratio,0.816,0.094,2024-11
TZA,TZA.17_1,internet_women,0.212,0.062,2024-11
TZA,TZA.17_1,internet_men,0.344,0.082,2024-11
TZA,TZA.17_1,internet_fm_ratio,0.557,0.15,2024-11
TZA,TZA.20_1,mobile_women,0.462,0.092,2015-01
TZA,TZA.20_1,mobile_men,0.679,0.064,2015-01
TZA,TZA.20_1,mobile_fm_ratio,0.668,0.098,2015-01
TZA,TZA.20_1,internet_women,0.053,0.046,2015-01
TZA,TZA.20_1,internet_men,0.156,0.073,2015-01
TZA,TZA.20_1,internet_fm_ratio,0.37,0.145,2015-01
TZA,TZA.20_1,mobile_women,0.447,0.094,2016-01
TZA,TZA.20_1,mobile_men,0.686,0.064,2016-01
TZA,TZA.20_1,mobile_fm_ratio,0.664,0.098,2016-01
TZA,TZA.20_1,internet_women,0.063,0.047,2016-01
TZA,TZA.20_1,internet_men,0.181,0.075,2016-01
TZA,TZA.20_1,internet_fm_ratio,0.376,0.146,2016-01
TZA,TZA.20_1,mobile_women,0.452,0.095,2017-01
TZA,TZA.20_1,mobile_men,0.683,0.065,2017-01
TZA,TZA.20_1,mobile_fm_ratio,0.667,0.098,2017-01
TZA,TZA.20_1,internet_women,0.072,0.048,2017-01
TZA,TZA.20_1,internet_men,0.199,0.076,2017-01
TZA,TZA.20_1,internet_fm_ratio,0.385,0.148,2017-01
TZA,TZA.20_1,mobile_women,0.467,0.097,2018-01
TZA,TZA.20_1,mobile_men,0.686,0.066,2018-01
TZA,TZA.20_1,mobile_fm_ratio,0.678,0.098,2018-01
TZA,TZA.20_1,internet_women,0.086,0.05,2018-01
TZA,TZA.20_1,internet_men,0.227,0.078,2018-01
TZA,TZA.20_1,internet_fm_ratio,0.413,0.15,2018-01
TZA,TZA.20_1,mobile_women,0.495,0.099,2019-01
TZA,TZA.20_1,mobile_men,0.695,0.066,2019-01
TZA,TZA.20_1,mobile_fm_ratio,0.697,0.098,2019-01
TZA,TZA.20_1,internet_women,0.113,0.052,2019-01
TZA,TZA.20_1,internet_men,0.255,0.081,2019-01
TZA,TZA.20_1,internet_fm_ratio,0.4,0.151,2019-01
TZA,TZA.20_1,mobile_women,0.497,0.101,2020-01
TZA,TZA.20_1,mobile_men,0.692,0.067,2020-01
TZA,TZA.20_1,mobile_fm_ratio,0.706,0.098,2020-01
TZA,TZA.20_1,internet_women,0.122,0.053,2020-01
TZA,TZA.20_1,internet_men,0.264,0.081,2020-01
TZA,TZA.20_1,internet_fm_ratio,0.415,0.153,2020-01
TZA,TZA.20_1,mobile_women,0.504,0.102,2021-01
TZA,TZA.20_1,mobile_men,0.7,0.069,2021-01
TZA,TZA.20_1,mobile_fm_ratio,0.726,0.098,2021-01
TZA,TZA.20_1,internet_women,0.134,0.056,2021-01
TZA,TZA.20_1,internet_men,0.284,0.083,2021-01
TZA,TZA.20_1,internet_fm_ratio,0.427,0.155,2021-01
TZA,TZA.20_1,mobile_women,0.433,0.104,2022-01
TZA,TZA.20_1,mobile_men,0.647,0.07,2022-01
TZA,TZA.20_1,mobile_fm_ratio,0.706,0.098,2022-01
TZA,TZA.20_1,internet_women,0.124,0.055,2022-01
TZA,TZA.20_1,internet_men,0.274,0.081,2022-01
TZA,TZA.20_1,internet_fm_ratio,0.425,0.156,2022-01
TZA,TZA.20_1,mobile_women,0.436,0.106,2023-01
TZA,TZA.20_1,mobile_men,0.645,0.07,2023-01
TZA,TZA.20_1,mobile_fm_ratio,0.709,0.098,2023-01
TZA,TZA.20_1,internet_women,0.129,0.055,2023-01
TZA,TZA.20_1,internet_men,0.283,0.08,2023-01
TZA,TZA.20_1,internet_fm_ratio,0.427,0.156,2023-01
TZA,TZA.20_1,mobile_women,0.455,0.107,2024-01
TZA,TZA.20_1,mobile_men,0.645,0.07,2024-01
TZA,TZA.20_1,mobile_fm_ratio,0.72,0.098,2024-01
TZA,TZA.20_1,internet_women,0.153,0.058,2024-01
TZA,TZA.20_1,internet_men,0.283,0.086,2024-01
TZA,TZA.20_1,internet_fm_ratio,0.508,0.16,2024-01
TZA,TZA.20_1,mobile_women,0.468,0.107,2024-02
TZA,TZA.20_1,mobile_men,0.678,0.07,2024-02
TZA,TZA.20_1,mobile_fm_ratio,0.723,0.098,2024-02
TZA,TZA.20_1,internet_women,0.155,0.059,2024-02
TZA,TZA.20_1,internet_men,0.291,0.087,2024-02
TZA,TZA.20_1,internet_fm_ratio,0.513,0.16,2024-02
TZA,TZA.20_1,mobile_women,0.464,0.107,2024-03
TZA,TZA.20_1,mobile_men,0.645,0.07,2024-03
TZA,TZA.20_1,mobile_fm_ratio,0.724,0.098,2024-03
TZA,TZA.20_1,internet_women,0.155,0.059,2024-03
TZA,TZA.20_1,internet_men,0.283,0.087,2024-03
TZA,TZA.20_1,internet_fm_ratio,0.514,0.16,2024-03
TZA,TZA.20_1,mobile_women,0.472,0.107,2024-04
TZA,TZA.20_1,mobile_men,0.678,0.071,2024-04
TZA,TZA.20_1,mobile_fm_ratio,0.725,0.098,2024-04
TZA,TZA.20_1,internet_women,0.156,0.059,2024-04
TZA,TZA.20_1,internet_men,0.291,0.087,2024-04
TZA,TZA.20_1,internet_fm_ratio,0.515,0.161,2024-04
TZA,TZA.20_1,mobile_women,0.524,0.107,2024-05
TZA,TZA.20_1,mobile_men,0.681,0.071,2024-05
TZA,TZA.20_1,mobile_fm_ratio,0.732,0.098,2024-05
TZA,TZA.20_1,internet_women,0.159,0.059,2024-05
TZA,TZA.20_1,internet_men,0.297,0.087,2024-05
TZA,TZA.20_1,internet_fm_ratio,0.515,0.161,2024-05
TZA,TZA.20_1,mobile_women,0.546,0.107,2024-06
TZA,TZA.20_1,mobile_men,0.711,0.071,2024-06
TZA,TZA.20_1,mobile_fm_ratio,0.766,0.098,2024-06
TZA,TZA.20_1,internet_women,0.169,0.062,2024-06
TZA,TZA.20_1,internet_men,0.319,0.088,2024-06
TZA,TZA.20_1,internet_fm_ratio,0.548,0.161,2024-06
TZA,TZA.20_1,mobile_women,0.487,0.107,2024-07
TZA,TZA.20_1,mobile_men,0.706,0.071,2024-07
TZA,TZA.20_1,mobile_fm_ratio,0.728,0.098,2024-07
TZA,TZA.20_1,internet_women,0.161,0.06,2024-07
TZA,TZA.20_1,internet_men,0.311,0.087,2024-07
TZA,TZA.20_1,internet_fm_ratio,0.512,0.161,2024-07
TZA,TZA.20_1,mobile_women,0.466,0.107,2024-08
TZA,TZA.20_1,mobile_men,0.672,0.071,2024-08
TZA,TZA.20_1,mobile_fm_ratio,0.724,0.098,2024-08
TZA,TZA.20_1,internet_women,0.157,0.06,2024-08
TZA,TZA.20_1,internet_men,0.305,0.086,2024-08
TZA,TZA.20_1,internet_fm_ratio,0.508,0.16,2024-08
TZA,TZA.20_1,mobile_women,0.464,0.107,2024-09
TZA,TZA.20_1,mobile_men,0.673,0.071,2024-09
TZA,TZA.20_1,mobile_fm_ratio,0.724,0.098,2024-09
TZA,TZA.20_1,internet_women,0.157,0.06,2024-09
TZA,TZA.20_1,internet_men,0.308,0.086,2024-09
TZA,TZA.20_1,internet_fm_ratio,0.507,0.16,2024-09
TZA,TZA.20_1,mobile_women,0.491,0.107,2024-10
TZA,TZA.20_1,mobile_men,0.709,0.071,2024-10
TZA,TZA.20_1,mobile_fm_ratio,0.729,0.098,2024-10
TZA,TZA.20_1,internet_women,0.162,0.061,2024-10
TZA,TZA.20_1,internet_men,0.316,0.087,2024-10
TZA,TZA.20_1,internet_fm_ratio,0.513,0.161,2024-10
TZA,TZA.20_1,mobile_women,0.559,0.107,2024-11
TZA,TZA.20_1,mobile_men,0.712,0.071,2024-11
TZA,TZA.20_1,mobile_fm_ratio,0.775,0.098,2024-11
TZA,TZA.20_1,internet_women,0.184,0.061,2024-11
TZA,TZA.20_1,internet_men,0.327,0.088,2024-11
TZA,TZA.20_1,internet_fm_ratio,0.55,0.162,2024-11
TZA,TZA.21_1,mobile_women,0.328,0.09,2015-01
TZA,TZA.21_1,mobile_men,0.574,0.061,2015-01
TZA,TZA.21_1,mobile_fm_ratio,0.578,0.097,2015-01
TZA,TZA.21_1,internet_women,0.027,0.041,2015-01
TZA,TZA.21_1,internet_men,0.124,0.063,2015-01
TZA,TZA.21_1,internet_fm_ratio,0.296,0.137,2015-01
TZA,TZA.21_1,mobile_women,0.337,0.091,2016-01
TZA,TZA.21_1,mobile_men,0.582,0.062,2016-01
TZA,TZA.21_1,mobile_fm_ratio,0.6,0.097,2016-01
TZA,TZA.21_1,internet_women,0.038,0.042,2016-01
TZA,TZA.21_1,internet_men,0.14,0.064,2016-01
TZA,TZA.21_1,internet_fm_ratio,0.314,0.139,2016-01
TZA,TZA.21_1,mobile_women,0.347,0.093,2017-01
TZA,TZA.21_1,mobile_men,0.591,0.063,2017-01
TZA,TZA.21_1,mobile_fm_ratio,0.616,0.097,2017-01
TZA,TZA.21_1,internet_women,0.047,0.043,2017-01
TZA,TZA.21_1,internet_men,0.155,0.066,2017-01
TZA,TZA.21_1,internet_fm_ratio,0.323,0.14,2017-01
TZA,TZA.21_1,mobile_women,0.378,0.095,2018-01
TZA,TZA.21_1,mobile_men,0.599,0.064,2018-01
TZA,TZA.21_1,mobile_fm_ratio,0.633,0.097,2018-01
TZA,TZA.21_1,internet_women,0.06,0.045,2018-01
TZA,TZA.21_1,internet_men,0.177,0.067,2018-01
TZA,TZA.21_1,internet_fm_ratio,0.333,0.142,2018-01
TZA,TZA.21_1,mobile_women,0.412,0.096,2019-01
TZA,TZA.21_1,mobile_men,0.621,0.064,2019-01
TZA,TZA.21_1,mobile_fm_ratio,0.666,0.097,2019-01
TZA,TZA.21_1,internet_women,0.084,0.046,2019-01
TZA,TZA.21_1,internet_men,0.208,0.07,2019-01
TZA,TZA.21_1,internet_fm_ratio,0.374,0.143,2019-01
TZA,TZA.21_1,mobile_women,0.409,0.098,2020-01
TZA,TZA.21_1,mobile_men,0.617,0.065,2020-01
TZA,TZA.21_1,mobile_fm_ratio,0.676,0.097,2020-01
TZA,TZA.21_1,internet_women,0.092,0.048,2020-01
TZA,TZA.21_1,internet_men,0.216,0.07,2020-01
TZA,TZA.21_1,internet_fm_ratio,0.395,0.145,2020-01
TZA,TZA.21_1,mobile_women,0.422,0.1,2021-01
TZA,TZA.21_1,mobile_men,0.625,0.067,2021-01
TZA,TZA.21_1,mobile_fm_ratio,0.679,0.097,2021-01
TZA,TZA.21_1,internet_women,0.105,0.05,2021-01
TZA,TZA.21_1,internet_men,0.233,0.073,2021-01
TZA,TZA.21_1,internet_fm_ratio,0.41,0.147,2021-01
TZA,TZA.21_1,mobile_women,0.337,0.101,2022-01
TZA,TZA.21_1,mobile_men,0.564,0.067,2022-01
TZA,TZA.21_1,mobile_fm_ratio,0.629,0.097,2022-01
TZA,TZA.21_1,internet_women,0.098,0.05,2022-01
TZA,TZA.21_1,internet_men,0.234,0.07,2022-01
TZA,TZA.21_1,internet_fm_ratio,0.392,0.148,2022-01
TZA,TZA.21_1,mobile_women,0.339,0.103,2023-01
TZA,TZA.21_1,mobile_men,0.563,0.068,2023-01
TZA,TZA.21_1,mobile_fm_ratio,0.632,0.097,2023-01
TZA,TZA.21_1,internet_women,0.104,0.05,2023-01
TZA,TZA.21_1,internet_men,0.242,0.069,2023-01
TZA,TZA.21_1,internet_fm_ratio,0.394,0.148,2023-01
TZA,TZA.21_1,mobile_women,0.39,0.105,2024-01
TZA,TZA.21_1,mobile_men,0.571,0.068,2024-01
TZA,TZA.21_1,mobile_fm_ratio,0.656,0.097,2024-01
TZA,TZA.21_1,internet_women,0.133,0.056,2024-01
TZA,TZA.21_1,internet_men,0.264,0.076,2024-01
TZA,TZA.21_1,internet_fm_ratio,0.495,0.152,2024-01
TZA,TZA.21_1,mobile_women,0.4,0.105,2024-02
TZA,TZA.21_1,mobile_men,0.621,0.068,2024-02
TZA,TZA.21_1,mobile_fm_ratio,0.666,0.097,2024-02
TZA,TZA.21_1,internet_women,0.136,0.056,2024-02
TZA,TZA.21_1,internet_men,0.271,0.077,2024-02
TZA,TZA.21_1,internet_fm_ratio,0.5,0.153,2024-02
TZA,TZA.21_1,mobile_women,0.397,0.105,2024-03
TZA,TZA.21_1,mobile_men,0.57,0.068,2024-03
TZA,TZA.21_1,mobile_fm_ratio,0.667,0.097,2024-03
TZA,TZA.21_1,internet_women,0.136,0.057,2024-03
TZA,TZA.21_1,internet_men,0.265,0.076,2024-03
TZA,TZA.21_1,internet_fm_ratio,0.501,0.153,2024-03
TZA,TZA.21_1,mobile_women,0.404,0.105,2024-04
TZA,TZA.21_1,mobile_men,0.621,0.069,2024-04
TZA,TZA.21_1,mobile_fm_ratio,0.667,0.097,2024-04
TZA,TZA.21_1,internet_women,0.137,0.057,2024-04
